K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services,group_3_services
3,"1,5,9|2,3,4,6|7,8",False,False,13,5,8,4.665791495041381,0.14469014042052095,0.15117986365795621,1.4097008837827885,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S003;S004;S006;S007,S008;S009;S012;S015
3,"1,5|2,3,4,6,9|7,8",False,False,11,5,6,3.218461571158774,0.34868398156116237,0.3998330025829892,2.092607867215126,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S005;S011;S013,S002;S003;S004;S006;S007;S010;S014,S008;S009;S012;S015
3,"1,5|2,3,4,6|7,8,9",False,False,13,5,7,3.6368881283209604,0.20407058959780008,0.290565453536434,1.6342554381516472,,0,0,0,4,3,4,6,3,7,5,10,0,1,2,0,0,3,3,4,S001;S005;S011;S013,S002;S003;S004;S006;S007,S008;S009;S010;S012;S014;S015
3,"1,5,7,8,9|2,3,4|6",False,False,13,5,6,3.628332866008366,0.6482305107425888,0.5232260244881191,5.700130501415778,,0,0,0,4,4,4,6,4,7,5,9,0,2,2,0,0,3,3,3,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S003;S004,S006;S007
3,"1,5,7,8|2,3,4,9|6",False,False,12,5,6,3.628332866008366,0.4951206028970441,0.4680572649500883,4.584652375566842,,0,0,0,4,4,4,6,4,7,5,8,0,2,2,0,0,3,3,2,S001;S005;S008;S009;S011;S012;S013;S015,S002;S003;S004;S010;S014,S006;S007
3,"1,5,7,8|2,3,4|6,9",False,False,16,5,9,5.49408934705316,0.36234450788296907,0.17054679880453058,2.167194413190651,,0,0,0,4,4,4,6,4,7,6,11,0,2,2,0,0,3,4,5,S001;S005;S008;S009;S011;S012;S013;S015,S002;S003;S004,S006;S007;S010;S014
3,"1,5,7,9|2,3,4,8|6",False,False,12,5,7,3.8964181980361556,0.49382918428444916,0.4740343916071135,4.567648903960704,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S005;S008;S010;S011;S013;S014;S015,S002;S003;S004;S009;S012,S006;S007
3,"1,5,7|2,3,4,8,9|6",False,False,11,5,5,2.4490882741535485,0.501354404157354,0.5334226920158184,4.660568645757825,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S005;S008;S011;S013;S015,S002;S003;S004;S009;S010;S012;S014,S006;S007
3,"1,5,7|2,3,4,8|6,9",False,False,15,5,8,4.314844755198342,0.21501555773268125,0.1754276656720569,1.6757868949773485,,0,0,0,4,3,4,6,3,7,6,11,0,1,2,0,0,3,4,5,S001;S005;S008;S011;S013;S015,S002;S003;S004;S009;S012,S006;S007;S010;S014
3,"1,5,7,9|2,3,4|6,8",False,False,15,6,9,5.343748121918763,0.35816328830370164,0.2503410377271657,2.1419405960697544,,0,0,0,5,3,4,6,3,7,6,10,1,1,2,0,0,3,4,4,S001;S005;S008;S010;S011;S013;S014;S015,S002;S003;S004,S006;S007;S009;S012
3,"1,5,7|2,3,4,9|6,8",False,False,14,6,7,3.8964181980361556,0.21094131156497886,0.24043997157654817,1.654451345565282,,0,0,0,5,3,4,6,3,7,6,9,1,1,2,0,0,3,4,3,S001;S005;S008;S011;S013;S015,S002;S003;S004;S010;S014,S006;S007;S009;S012
3,"1,5,7|2,3,4|6,8,9",False,False,16,6,8,4.314844755198342,0.14805082703338743,0.07025866471422772,1.430887014460942,,0,0,0,5,3,4,6,3,7,6,11,1,1,2,0,0,3,4,5,S001;S005;S008;S011;S013;S015,S002;S003;S004,S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2,3,4,7|6",False,False,10,5,6,3.650372844844158,0.48384722021253873,0.4704826344591208,4.411808535708981,,0,0,0,4,4,3,6,4,6,5,8,0,2,1,0,0,2,3,2,S001;S005;S009;S010;S011;S012;S013;S014,S002;S003;S004;S008;S015,S006;S007
3,"1,5,8|2,3,4,7,9|6",False,False,8,5,6,3.650372844844158,0.5164468815717258,0.5517701131392763,4.816409014009547,,0,0,0,4,4,3,6,4,6,4,7,0,2,1,0,0,2,2,1,S001;S005;S009;S011;S012;S013,S002;S003;S004;S008;S010;S014;S015,S006;S007
3,"1,5,8|2,3,4,7|6,9",False,False,12,5,9,5.5161293258889526,0.22143327697946974,0.2079604981287791,1.7494536308076627,,0,0,0,4,4,3,6,4,6,5,10,0,2,1,0,0,2,3,4,S001;S005;S009;S011;S012;S013,S002;S003;S004;S008;S015,S006;S007;S010;S014
3,"1,5,9|2,3,4,7,8|6",False,False,9,5,7,3.918458176871948,0.5182718933675409,0.5227781328178358,4.833412485615685,,0,0,0,4,3,3,6,3,6,5,8,0,1,1,0,0,2,3,2,S001;S005;S010;S011;S013;S014,S002;S003;S004;S008;S009;S012;S015,S006;S007
3,"1,5|2,3,4,7,8,9|6",False,False,7,5,5,2.471128252989341,0.695530274965749,0.7330238086073995,5.948890611464621,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S005;S011;S013,S002;S003;S004;S008;S009;S010;S012;S014;S015,S006;S007
3,"1,5|2,3,4,7,8|6,9",False,False,11,5,8,4.336884734034134,0.4180956811328469,0.42617342974614913,2.284784903496012,,0,0,0,4,3,3,6,3,6,5,10,0,1,1,0,0,2,3,4,S001;S005;S011;S013,S002;S003;S004;S008;S009;S012;S015,S006;S007;S010;S014
3,"1,5,9|2,3,4,7|6,8",False,False,12,6,9,5.365788100754555,0.21818078722767464,0.23998075845696956,1.7355042559698237,,0,0,0,5,3,3,6,3,6,6,9,1,1,1,0,0,2,4,3,S001;S005;S010;S011;S013;S014,S002;S003;S004;S008;S015,S006;S007;S009;S012
3,"1,5|2,3,4,7,9|6,8",False,False,10,6,7,3.918458176871948,0.4141084210369851,0.4765489412469655,2.2585934714548057,,0,0,0,5,3,3,6,3,6,5,8,1,1,1,0,0,2,3,2,S001;S005;S011;S013,S002;S003;S004;S008;S010;S014;S015,S006;S007;S009;S012
3,"1,5|2,3,4,7|6,8,9",False,False,12,6,8,4.336884734034134,0.21230821586351614,0.321689736119067,1.710346336095116,,0,0,0,5,3,3,6,3,6,5,10,1,1,1,0,0,2,3,4,S001;S005;S011;S013,S002;S003;S004;S008;S015,S006;S007;S009;S010;S012;S014
3,"1,5,8,9|2,3,4|6,7",False,False,14,5,6,3.650372844844158,0.3203373532163822,0.2412126711523439,1.9279666942961415,,0,0,0,4,4,4,6,4,7,6,9,0,2,2,0,0,3,4,3,S001;S005;S009;S010;S011;S012;S013;S014,S002;S003;S004,S006;S007;S008;S015
3,"1,5,8|2,3,4,9|6,7",False,False,12,5,6,3.650372844844158,0.17717633174982556,0.26916918460116596,1.5417791294998235,,0,0,0,4,4,4,6,4,7,5,8,0,2,2,0,0,3,3,2,S001;S005;S009;S011;S012;S013,S002;S003;S004;S010;S014,S006;S007;S008;S015
3,"1,5,8|2,3,4|6,7,9",False,False,14,5,9,5.5161293258889526,0.1461998625965662,0.09616239378480985,1.4108378941473032,,0,0,0,4,4,4,6,4,7,5,10,0,2,2,0,0,3,3,4,S001;S005;S009;S011;S012;S013,S002;S003;S004,S006;S007;S008;S010;S014;S015
3,"1,5,9|2,3,4,8|6,7",False,False,13,5,7,3.918458176871948,0.17803669688041288,0.24518735196783184,1.5492096711198209,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S003;S004;S009;S012,S006;S007;S008;S015
3,"1,5|2,3,4,8,9|6,7",False,False,11,5,5,2.471128252989341,0.3781796624147458,0.4696085631393851,2.153832845917696,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S005;S011;S013,S002;S003;S004;S009;S010;S012;S014,S006;S007;S008;S015
3,"1,5|2,3,4,8|6,7,9",False,False,13,5,8,4.336884734034134,0.20427707868080458,0.3035859189388541,1.6383263468249247,,0,0,0,4,3,4,6,3,7,5,10,0,1,2,0,0,3,3,4,S001;S005;S011;S013,S002;S003;S004;S009;S012,S006;S007;S008;S010;S014;S015
3,"1,5,9|2,3,4|6,7,8",False,False,13,5,9,5.365788100754555,0.14672191605390067,0.023784984515029084,1.417885647078949,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S005;S010;S011;S013;S014,S002;S003;S004,S006;S007;S008;S009;S012;S015
3,"1,5|2,3,4,9|6,7,8",False,False,11,5,7,3.918458176871948,0.20390299850142693,0.30990955033185796,1.630468371023353,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S005;S011;S013,S002;S003;S004;S010;S014,S006;S007;S008;S009;S012;S015
3,"1,5|2,3,4|6,7,8,9",False,False,13,5,8,4.336884734034134,0.3504754764166839,0.3443839141873907,2.0963949343434205,,0,0,0,4,3,4,6,3,7,5,10,0,1,2,0,0,3,3,4,S001;S005;S011;S013,S002;S003;S004,S006;S007;S008;S009;S010;S012;S014;S015
3,"1,6,7,8|2,3,4,5|9",False,False,11,4,9,5.23088478945575,0.48229905072661183,0.35523806945383196,4.185102117106644,,0,0,0,4,2,3,6,2,6,6,10,0,0,1,0,0,2,4,4,S001;S006;S007;S008;S009;S012;S013;S015,S002;S003;S004;S005;S011,S010;S014
3,"1,6,7|2,3,4,5,8|9",False,False,11,5,6,3.515469533545353,0.46440461262094634,0.3919137002169733,3.9994984446726622,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S006;S007;S008;S013;S015,S002;S003;S004;S005;S009;S011;S012,S010;S014
3,"1,6,7,9|2,3,4,5|8",False,False,11,6,8,4.812458232293563,0.47777437470542633,0.4273382297520153,4.1072511950066515,,0,0,0,5,3,3,6,3,6,5,9,1,1,1,0,0,2,3,3,S001;S006;S007;S008;S010;S013;S014;S015,S002;S003;S004;S005;S011,S009;S012
3,"1,6,7|2,3,4,5,9|8",False,False,9,6,6,3.3651283084109567,0.4599804093830783,0.4802428645824523,3.9244342405037314,,0,0,0,5,3,3,6,3,6,5,7,1,1,1,0,0,2,3,1,S001;S006;S007;S008;S013;S015,S002;S003;S004;S005;S010;S011;S014,S009;S012
3,"1,6,7|2,3,4,5|8,9",False,False,12,6,7,3.783554865573143,0.18590688065989058,0.20956578777260282,1.572941112763553,,0,0,0,5,3,3,6,3,6,6,9,1,1,1,0,0,2,4,3,S001;S006;S007;S008;S013;S015,S002;S003;S004;S005;S011,S009;S010;S012;S014
3,"1,6,8|2,3,4,5,7|9",False,False,10,4,10,5.784214657916742,0.47733297855037593,0.41100061552946654,4.1392056828877735,,0,0,0,4,2,3,6,2,5,6,10,0,0,1,0,0,1,4,4,S001;S006;S007;S009;S012;S013,S002;S003;S004;S005;S008;S011;S015,S010;S014
3,"1,6|2,3,4,5,7,8|9",False,False,10,5,7,4.068799402006345,0.6494145032700777,0.570170012265018,5.154448896727756,,0,0,0,4,3,3,6,3,5,6,9,0,1,1,0,0,1,4,3,S001;S006;S007;S013,S002;S003;S004;S005;S008;S009;S011;S012;S015,S010;S014
3,"1,6,9|2,3,4,5,7|8",False,False,10,6,9,5.365788100754555,0.4744317783106393,0.46493888911133,4.077058212713327,,0,0,0,5,3,3,6,3,5,5,9,1,1,1,0,0,1,3,3,S001;S006;S007;S010;S013;S014,S002;S003;S004;S005;S008;S011;S015,S009;S012
3,"1,6|2,3,4,5,7,9|8",False,False,8,6,7,3.918458176871948,0.6450323780898777,0.6500308225921042,5.062043865774402,,0,0,0,5,3,3,6,3,5,5,7,1,1,1,0,0,1,3,1,S001;S006;S007;S013,S002;S003;S004;S005;S008;S010;S011;S014;S015,S009;S012
3,"1,6|2,3,4,5,7|8,9",False,False,11,6,8,4.336884734034134,0.3677123110988227,0.4142043182780511,2.054289702541503,,0,0,0,5,3,3,6,3,5,6,9,1,1,1,0,0,1,4,3,S001;S006;S007;S013,S002;S003;S004;S005;S008;S011;S015,S009;S010;S012;S014
3,"1,6,8,9|2,3,4,5|7",False,False,11,4,8,4.449748066497147,0.43634927574910914,0.42536857574961245,3.4894584939816156,,0,0,0,4,2,3,6,2,6,6,10,0,0,1,0,0,2,4,4,S001;S006;S007;S009;S010;S012;S013;S014,S002;S003;S004;S005;S011,S008;S015
3,"1,6,8|2,3,4,5,9|7",False,False,10,4,8,4.449748066497147,0.43159523997404015,0.46284401388272817,3.449719616753415,,0,0,0,4,2,3,6,2,6,6,9,0,0,1,0,0,2,4,3,S001;S006;S007;S009;S012;S013,S002;S003;S004;S005;S010;S011;S014,S008;S015
3,"1,6,8|2,3,4,5|7,9",False,False,12,4,11,6.315504547541941,0.14769556276046308,0.12304940432702795,1.406135190793743,,0,0,0,4,2,3,6,2,6,6,11,0,0,1,0,0,2,4,5,S001;S006;S007;S009;S012;S013,S002;S003;S004;S005;S011,S008;S010;S014;S015
3,"1,6,9|2,3,4,5,8|7",False,False,12,5,7,4.1816627344693575,0.4331314560671601,0.43869907074610714,3.462917770676693,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S006;S007;S010;S013;S014,S002;S003;S004;S005;S009;S011;S012,S008;S015
3,"1,6|2,3,4,5,8,9|7",False,False,10,5,5,2.7343328105867495,0.6049991553033207,0.6154594696438174,4.328755779762385,,0,0,0,4,3,3,6,3,6,6,8,0,1,1,0,0,2,4,2,S001;S006;S007;S013,S002;S003;S004;S005;S009;S010;S011;S012;S014,S008;S015
3,"1,6|2,3,4,5,8|7,9",False,False,12,5,8,4.600089291631544,0.33209912154041304,0.3206114813458903,1.9849529353394477,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S006;S007;S013,S002;S003;S004;S005;S009;S011;S012,S008;S010;S014;S015
3,"1,6,9|2,3,4,5|7,8",False,False,12,5,10,5.8970779903797546,0.1436505488475543,0.17271735669425053,1.389234748304409,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S006;S007;S010;S013;S014,S002;S003;S004;S005;S011,S008;S009;S012;S015
3,"1,6|2,3,4,5,9|7,8",False,False,10,5,8,4.449748066497147,0.3283030922583259,0.3792551819856674,1.9773877212321678,,0,0,0,4,3,3,6,3,6,6,8,0,1,1,0,0,2,4,2,S001;S006;S007;S013,S002;S003;S004;S005;S010;S011;S014,S008;S009;S012;S015
3,"1,6|2,3,4,5|7,8,9",False,False,12,5,9,4.868174623659334,0.1860003439726858,0.2503695951038694,1.5733685885275992,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S006;S007;S013,S002;S003;S004;S005;S011,S008;S009;S010;S012;S014;S015
3,"1,7,8|2,3,4,5,6|9",False,False,13,4,8,4.530888183742577,0.45615928384942395,0.36942277487668707,3.880731797093402,,0,0,0,4,2,4,6,2,7,6,10,0,0,2,0,0,3,4,4,S001;S008;S009;S012;S013;S015,S002;S003;S004;S005;S006;S007;S011,S010;S014
3,"1,7|2,3,4,5,6,8|9",False,False,12,4,5,2.8154729278321793,0.5956425032479764,0.5180440566974691,4.895975010933386,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S008;S013;S015,S002;S003;S004;S005;S006;S007;S009;S011;S012,S010;S014
3,"1,7,9|2,3,4,5,6|8",False,False,12,5,7,4.11246162658039,0.4527315050790451,0.43089023687526146,3.822465143514924,,0,0,0,5,2,4,6,2,7,5,9,1,0,2,0,0,3,3,3,S001;S008;S010;S013;S014;S015,S002;S003;S004;S005;S006;S007;S011,S009;S012
3,"1,7|2,3,4,5,6,9|8",False,False,10,5,5,2.6651317026977828,0.5911613822065686,0.6030238813347735,4.807450796575999,,0,0,0,5,2,4,6,2,7,5,7,1,0,2,0,0,3,3,1,S001;S008;S013;S015,S002;S003;S004;S005;S006;S007;S010;S011;S014,S009;S012
3,"1,7|2,3,4,5,6|8,9",False,False,13,5,6,3.083558259859969,0.303075899665013,0.3532756417824967,1.9256890535305606,,0,0,0,5,2,4,6,2,7,6,9,1,0,2,0,0,3,4,3,S001;S008;S013;S015,S002;S003;S004;S005;S006;S007;S011,S009;S010;S012;S014
3,"1,8|2,3,4,5,6,7|9",False,False,9,4,8,4.552928162578368,0.6240872186951649,0.5343928628074509,5.035682249148495,,0,0,0,4,2,3,6,2,6,5,9,0,0,1,0,0,2,3,3,S001;S009;S012;S013,S002;S003;S004;S005;S006;S007;S008;S011;S015,S010;S014
3,"1|2,3,4,5,6,7,8|9",False,False,8,4,5,2.8375129066679716,0.864307069695771,0.771905376818288,6.050925462988478,,0,0,0,4,2,3,6,2,6,5,8,0,0,1,0,0,2,3,2,S001;S013,S002;S003;S004;S005;S006;S007;S008;S009;S011;S012;S015,S010;S014
3,"1,9|2,3,4,5,6,7|8",False,False,9,5,7,4.134501605416182,0.6228580424572171,0.572404184738792,4.960074768785594,,0,0,0,5,2,3,6,2,6,5,8,1,0,1,0,0,2,3,2,S001;S010;S013;S014,S002;S003;S004;S005;S006;S007;S008;S011;S015,S009;S012
3,"1|2,3,4,5,6,7,9|8",False,False,6,4,5,2.687171681533575,0.8603056072100798,0.8480255301930925,5.94506042184667,,0,0,0,5,2,3,6,2,6,4,6,1,0,1,0,0,2,2,0,S001;S013,S002;S003;S004;S005;S006;S007;S008;S010;S011;S014;S015,S009;S012
3,"1|2,3,4,5,6,7|8,9",False,False,9,5,6,3.1055982386957615,0.6153658607945101,0.62835019558821,4.502448756072265,,0,0,0,5,2,3,6,2,6,5,8,1,0,1,0,0,2,3,2,S001;S013,S002;S003;S004;S005;S006;S007;S008;S011;S015,S009;S010;S012;S014
3,"1,8,9|2,3,4,5,6|7",False,False,12,4,6,3.218461571158774,0.4223245450482873,0.43965480899275056,3.3600850929908845,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S009;S010;S012;S013;S014,S002;S003;S004;S005;S006;S007;S011,S008;S015
3,"1,8|2,3,4,5,6,9|7",False,False,10,4,6,3.218461571158774,0.5791581151135673,0.5799590259770877,4.225923102076575,,0,0,0,4,2,4,6,2,7,5,8,0,0,2,0,0,3,3,2,S001;S009;S012;S013,S002;S003;S004;S005;S006;S007;S010;S011;S014,S008;S015
3,"1,8|2,3,4,5,6|7,9",False,False,12,4,9,5.084218052203568,0.30061184320929635,0.27751078995774836,1.8188016532098277,,0,0,0,4,2,4,6,2,7,5,10,0,0,2,0,0,3,3,4,S001;S009;S012;S013,S002;S003;S004;S005;S006;S007;S011,S008;S010;S014;S015
3,"1,9|2,3,4,5,6,8|7",False,False,12,4,5,2.9503762391309842,0.5824170487545886,0.5365042820892157,4.239121255999854,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S010;S013;S014,S002;S003;S004;S005;S006;S007;S009;S011;S012,S008;S015
3,"1|2,3,4,5,6,8,9|7",False,False,9,4,3,1.5030463152483768,0.8239072026588053,0.8207637699517322,5.271644246079864,,1,0,0,4,2,4,6,2,7,5,7,0,0,2,0,0,3,3,1,S001;S013,S002;S003;S004;S005;S006;S007;S009;S010;S011;S012;S014,S008;S015
3,"1|2,3,4,5,6,8|7,9",False,False,11,4,6,3.3688027962931706,0.5852288074660632,0.545462746216461,4.377535258795451,,0,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S013,S002;S003;S004;S005;S006;S007;S009;S011;S012,S008;S010;S014;S015
3,"1,9|2,3,4,5,6|7,8",False,False,12,4,8,4.665791495041381,0.3006950712241759,0.2860650694776788,1.8318888724540918,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S010;S013;S014,S002;S003;S004;S005;S006;S007;S011,S008;S009;S012;S015
3,"1|2,3,4,5,6,9|7,8",False,False,9,4,6,3.218461571158774,0.5820286129485968,0.5970924305907872,4.363906164306023,,0,0,0,4,2,4,6,2,7,5,7,0,0,2,0,0,3,3,1,S001;S013,S002;S003;S004;S005;S006;S007;S010;S011;S014,S008;S009;S012;S015
3,"1|2,3,4,5,6|7,8,9",False,False,11,4,7,3.6368881283209604,0.43008643753012726,0.4750728050631079,3.4697971770216083,,0,0,0,4,2,4,6,2,7,5,9,0,0,2,0,0,3,3,3,S001;S013,S002;S003;S004;S005;S006;S007;S011,S008;S009;S010;S012;S014;S015
3,"1,7,8,9|2,3,4,5|6",False,False,12,5,7,3.8964181980361556,0.5130496308211886,0.4738508408875806,4.7838679919254705,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S008;S009;S010;S012;S013;S014;S015,S002;S003;S004;S005;S011,S006;S007
3,"1,7,8|2,3,4,5,9|6",False,False,11,5,7,3.8964181980361556,0.48565011913023676,0.50754923517169,4.444349557793057,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S008;S009;S012;S013;S015,S002;S003;S004;S005;S010;S011;S014,S006;S007
3,"1,7,8|2,3,4,5|6,9",False,False,15,5,10,5.76217467908095,0.21944912874302244,0.15565314718657808,1.7340712821620026,,0,0,0,4,3,4,6,3,7,6,11,0,1,2,0,0,3,4,5,S001;S008;S009;S012;S013;S015,S002;S003;S004;S005;S011,S006;S007;S010;S014
3,"1,7,9|2,3,4,5,8|6",False,False,12,5,6,3.628332866008366,0.48665206140292694,0.4853608900218811,4.461353029399196,,0,0,0,4,3,4,6,3,7,5,9,0,1,2,0,0,3,3,3,S001;S008;S010;S013;S014;S015,S002;S003;S004;S005;S009;S011;S012,S006;S007
3,"1,7|2,3,4,5,8,9|6",False,False,10,5,4,2.181002942125758,0.6261099762458425,0.6556407541219187,5.576831155248133,,0,0,0,4,3,4,6,3,7,5,7,0,1,2,0,0,3,3,1,S001;S008;S013;S015,S002;S003;S004;S005;S009;S010;S011;S012;S014,S006;S007
3,"1,7|2,3,4,5,8|6,9",False,False,14,5,7,4.046759423170553,0.3362170500862944,0.3338920290919215,2.1089100260059968,,0,0,0,4,3,4,6,3,7,6,10,0,1,2,0,0,3,4,4,S001;S008;S013;S015,S002;S003;S004;S005;S009;S011;S012,S006;S007;S010;S014
3,"1,7,9|2,3,4,5|6,8",False,False,14,5,9,5.343748121918763,0.21510692274061666,0.21105445890728428,1.7122709986468336,,0,0,0,5,2,4,6,2,7,6,10,1,0,2,0,0,3,4,4,S001;S008;S010;S013;S014;S015,S002;S003;S004;S005;S011,S006;S007;S009;S012
3,"1,7|2,3,4,5,9|6,8",False,False,12,5,7,3.8964181980361556,0.33193490659629443,0.4000032901099062,2.084120942988202,,0,0,0,5,2,4,6,2,7,6,8,1,0,2,0,0,3,4,2,S001;S008;S013;S015,S002;S003;S004;S005;S010;S011;S014,S006;S007;S009;S012
3,"1,7|2,3,4,5|6,8,9",False,False,14,5,8,4.314844755198342,0.11728744004643991,0.2411180881653824,1.3126939460447142,,0,0,0,5,2,4,6,2,7,6,10,1,0,2,0,0,3,4,4,S001;S008;S013;S015,S002;S003;S004;S005;S011,S006;S007;S009;S010;S012;S014
3,"1,8,9|2,3,4,5,7|6",False,False,10,5,7,3.918458176871948,0.4976997976320274,0.523506989013898,4.617193397650919,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S009;S010;S012;S013;S014,S002;S003;S004;S005;S008;S011;S015,S006;S007
3,"1,8|2,3,4,5,7,9|6",False,False,8,5,7,3.918458176871948,0.6542238422058922,0.6643715393557048,5.732671523499854,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S009;S012;S013,S002;S003;S004;S005;S008;S010;S011;S014;S015,S006;S007
3,"1,8|2,3,4,5,7|6,9",False,False,12,5,10,5.784214657916742,0.3694278025465689,0.35301683710372045,2.1825767618363114,,0,0,0,4,3,4,6,3,6,5,10,0,1,2,0,0,2,3,4,S001;S009;S012;S013,S002;S003;S004;S005;S008;S011;S015,S006;S007;S010;S014
3,"1,9|2,3,4,5,7,8|6",False,False,10,5,6,3.650372844844158,0.6573800639651685,0.6234952794352685,5.749674995105994,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S010;S013;S014,S002;S003;S004;S005;S008;S009;S011;S012;S015,S006;S007
3,"1|2,3,4,5,7,8,9|6",False,False,7,4,4,2.2030429209615505,0.8916275313200708,0.8982474796295016,6.865153120954928,,0,0,0,4,3,4,6,3,6,4,6,0,1,2,0,0,2,2,0,S001;S013,S002;S003;S004;S005;S008;S009;S010;S011;S012;S014;S015,S006;S007
3,"1|2,3,4,5,7,8|6,9",False,False,11,5,7,4.068799402006345,0.642023395766052,0.6048439650048607,4.608639083062523,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S013,S002;S003;S004;S005;S008;S009;S011;S012;S015,S006;S007;S010;S014
3,"1,9|2,3,4,5,7|6,8",False,False,12,5,9,5.365788100754555,0.3690158945968377,0.37018794933212484,2.1651738533927447,,0,0,0,5,2,4,6,2,6,6,9,1,0,2,0,0,2,4,3,S001;S010;S013;S014,S002;S003;S004;S005;S008;S011;S015,S006;S007;S009;S012
3,"1|2,3,4,5,7,9|6,8",False,False,9,5,7,3.918458176871948,0.6385531748362714,0.6624818502184342,4.5950099885730955,,0,0,0,5,2,4,6,2,6,5,7,1,0,2,0,0,2,3,1,S001;S013,S002;S003;S004;S005;S008;S010;S011;S014;S015,S006;S007;S009;S012
3,"1|2,3,4,5,7|6,8,9",False,False,11,5,8,4.336884734034134,0.4555127903340652,0.5121631728365978,3.700901001288681,,0,0,0,5,2,4,6,2,6,5,9,1,0,2,0,0,2,3,3,S001;S013,S002;S003;S004;S005;S008;S011;S015,S006;S007;S009;S010;S012;S014
3,"1,8,9|2,3,4,5|6,7",False,False,13,5,7,3.918458176871948,0.1758495442346595,0.2457877749840417,1.5275586559074958,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S009;S010;S012;S013;S014,S002;S003;S004;S005;S011,S006;S007;S008;S015
3,"1,8|2,3,4,5,9|6,7",False,False,11,5,7,3.918458176871948,0.3277087015080689,0.4008711932742831,1.9421871678884688,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S009;S012;S013,S002;S003;S004;S005;S010;S011;S014,S006;S007;S008;S015
3,"1,8|2,3,4,5|6,7,9",False,False,13,5,10,5.784214657916742,0.15339064916113754,0.21061728546556271,1.4301273047827592,,0,0,0,4,3,4,6,3,7,5,10,0,1,2,0,0,3,3,4,S001;S009;S012;S013,S002;S003;S004;S005;S011,S006;S007;S008;S010;S014;S015
3,"1,9|2,3,4,5,8|6,7",False,False,13,5,6,3.650372844844158,0.3315870093451513,0.35055951468004876,1.9496177095084664,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S010;S013;S014,S002;S003;S004;S005;S009;S011;S012,S006;S007;S008;S015
3,"1|2,3,4,5,8,9|6,7",False,False,10,5,4,2.2030429209615505,0.6074267318487265,0.6541091405242728,4.470096491296282,,0,0,0,4,3,4,6,3,7,5,7,0,1,2,0,0,3,3,1,S001;S013,S002;S003;S004;S005;S009;S010;S011;S012;S014,S006;S007;S008;S015
