运输架次,阶段,开始_s,结束_s,保证方式,备用中继架次,证书类型,链路余量下界_dB
Q3T010,巡航 S005→O01,3981.5767374835914,4011.0324048788707,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,3.0193618360258654
Q3T010,巡航 S005→O01,4011.0324048788707,4040.48807227415,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,4.190902930178467
Q3T010,巡航 S005→O01,4040.48807227415,4069.9437396694298,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,4.740260745540397
Q3T010,巡航 S005→O01,4069.9437396694298,4099.399407064709,DIRECT_CERTIFIED,,NLOS_BOUND,0.141750273736875
Q3T010,巡航 S005→O01,4099.399407064709,4128.855074459988,DIRECT_CERTIFIED,,NLOS_BOUND,0.9676817394679347
Q3T010,巡航 S005→O01,4128.855074459988,4158.310741855268,DIRECT_CERTIFIED,,NLOS_BOUND,1.8802348867837253
Q3T010,巡航 S005→O01,4158.310741855268,4187.766409250547,DIRECT_CERTIFIED,,NLOS_BOUND,2.8996577317748944
Q3T010,巡航 S005→O01,4187.766409250547,4217.222076645827,DIRECT_CERTIFIED,,NLOS_BOUND,4.05421093540204
Q3T010,巡航 S005→O01,4217.222076645827,4246.677744041106,DIRECT_CERTIFIED,,NLOS_BOUND,5.38501535027693
Q3T010,巡航 S005→O01,4246.677744041106,4276.133411436385,DIRECT_CERTIFIED,,NLOS_BOUND,6.955188165992141
Q3T010,巡航 S005→O01,4276.133411436385,4305.589078831665,DIRECT_CERTIFIED,,NLOS_BOUND,8.868732756629015
Q3T010,巡航 S005→O01,4305.589078831665,4335.044746226944,DIRECT_CERTIFIED,,NLOS_BOUND,11.314712197424456
Q3T010,巡航 S005→O01,4335.044746226944,4364.500413622223,DIRECT_CERTIFIED,,NLOS_BOUND,14.689136801847567
Q3T010,巡航 S005→O01,4364.500413622223,4393.956081017503,DIRECT_CERTIFIED,,NLOS_BOUND,19.990173496067
Q3T010,下降 S005→O01,4393.956081017503,4420.450866173753,DIRECT_CERTIFIED,,NLOS_BOUND,26.902754877149746
Q3T010,下降 S005→O01,4420.450866173753,4446.945651330003,DIRECT_CERTIFIED,,NLOS_BOUND,30.924738086029066
Q3T010,下降 S005→O01,4446.945651330003,4473.440436486253,DIRECT_CERTIFIED,,NLOS_BOUND,38.64598917791692
Q3T011,爬升 O01→S009,3509.840017751243,3537.428169810162,DIRECT_CERTIFIED,,NLOS_BOUND,35.991499761200515
Q3T011,爬升 O01→S009,3537.428169810162,3565.016321869082,DIRECT_CERTIFIED,,NLOS_BOUND,28.686789494765065
Q3T011,巡航 O01→S009,3565.016321869082,3594.8219489170747,DIRECT_CERTIFIED,,NLOS_BOUND,20.2106368357384
Q3T011,巡航 O01→S009,3594.8219489170747,3624.627575965068,DIRECT_CERTIFIED,,NLOS_BOUND,14.679206259246826
Q3T011,巡航 O01→S009,3624.627575965068,3654.433203013061,DIRECT_CERTIFIED,,NLOS_BOUND,11.254341045663821
Q3T011,巡航 O01→S009,3654.433203013061,3684.2388300610537,DIRECT_CERTIFIED,,NLOS_BOUND,8.790020268534462
Q3T011,巡航 O01→S009,3684.2388300610537,3714.044457109047,DIRECT_CERTIFIED,,NLOS_BOUND,6.867860277700743
Q3T011,巡航 O01→S009,3714.044457109047,3743.85008415704,DIRECT_CERTIFIED,,NLOS_BOUND,5.292973484848247
Q3T011,巡航 O01→S009,3743.85008415704,3773.6557112050327,DIRECT_CERTIFIED,,NLOS_BOUND,3.9593150170113063
Q3T011,巡航 O01→S009,3773.6557112050327,3803.461338253026,DIRECT_CERTIFIED,,NLOS_BOUND,2.802904699148769
Q3T011,巡航 O01→S009,3803.461338253026,3833.266965301019,DIRECT_CERTIFIED,,NLOS_BOUND,1.7822064669576605
Q3T011,巡航 O01→S009,3833.266965301019,3863.0725923490118,DIRECT_CERTIFIED,,NLOS_BOUND,0.8687399644611702
Q3T011,巡航 O01→S009,3863.0725923490118,3892.878219397005,DIRECT_CERTIFIED,,NLOS_BOUND,0.04213213946323435
Q3T011,巡航 O01→S009,3892.878219397005,3922.683846444998,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,6.139382067973216
Q3T011,巡航 O01→S009,3922.683846444998,3952.4894734929912,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,5.7320601016891715
Q3T011,巡航 O01→S009,3952.4894734929912,3982.295100540984,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,5.263606273971135
Q3T011,巡航 O01→S009,3982.295100540984,4012.100727588977,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,4.755419958850311
Q3T011,巡航 O01→S009,4012.100727588977,4041.90635463697,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,4.225103196690839
Q3T011,下降 O01→S009,4041.90635463697,4067.197919578376,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,4.210890650483506
Q3T011,投送 S009,4067.197919578376,4277.197919578376,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,0.8053734742057941
Q3T011,爬升 S009→O01,4277.197919578376,4298.274223696215,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,0.8053734742057941
Q3T011,巡航 S009→O01,4298.274223696215,4328.079850744208,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,0.8071748915145065
Q3T011,巡航 S009→O01,4328.079850744208,4357.885477792201,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,1.3686057163097871
Q3T011,巡航 S009→O01,4357.885477792201,4387.691104840194,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,1.9688406336272237
Q3T011,巡航 S009→O01,4387.691104840194,4417.496731888187,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,2.613643122831135
Q3T011,巡航 S009→O01,4417.496731888187,4447.30235893618,RELAY_BACKUP_DIRECT_FIRST,Q3R003,LOS_TRIANGLE,3.3101640635933336
Q3T011,巡航 S009→O01,4447.30235893618,4477.107985984173,DIRECT_CERTIFIED,,NLOS_BOUND,0.04213213946323435
Q3T011,巡航 S009→O01,4477.107985984173,4506.913613032166,DIRECT_CERTIFIED,,NLOS_BOUND,0.8687399644611702
Q3T011,巡航 S009→O01,4506.913613032166,4536.719240080159,DIRECT_CERTIFIED,,NLOS_BOUND,1.7822064669576605
Q3T011,巡航 S009→O01,4536.719240080159,4566.524867128152,DIRECT_CERTIFIED,,NLOS_BOUND,2.802904699148769
Q3T011,巡航 S009→O01,4566.524867128152,4596.330494176145,DIRECT_CERTIFIED,,NLOS_BOUND,3.9593150170113063
Q3T011,巡航 S009→O01,4596.330494176145,4626.136121224138,DIRECT_CERTIFIED,,NLOS_BOUND,5.292973484848247
Q3T011,巡航 S009→O01,4626.136121224138,4655.941748272131,DIRECT_CERTIFIED,,NLOS_BOUND,6.867860277700743
Q3T011,巡航 S009→O01,4655.941748272131,4685.747375320124,DIRECT_CERTIFIED,,NLOS_BOUND,8.790020268534462
Q3T011,巡航 S009→O01,4685.747375320124,4715.553002368117,DIRECT_CERTIFIED,,NLOS_BOUND,11.254341045663821
Q3T011,巡航 S009→O01,4715.553002368117,4745.3586294161105,DIRECT_CERTIFIED,,NLOS_BOUND,14.679206259246826
Q3T011,巡航 S009→O01,4745.3586294161105,4775.164256464103,DIRECT_CERTIFIED,,NLOS_BOUND,20.2106368357384
Q3T011,下降 S009→O01,4775.164256464103,4797.2347781112385,DIRECT_CERTIFIED,,NLOS_BOUND,28.686789494765065
Q3T011,下降 S009→O01,4797.2347781112385,4819.3052997583745,DIRECT_CERTIFIED,,NLOS_BOUND,32.826961286044195
Q3T011,下降 S009→O01,4819.3052997583745,4841.37582140551,DIRECT_CERTIFIED,,NLOS_BOUND,41.02077101907946
Q3T012,爬升 O01→S011,3647.2650679144144,3669.6199686305604,DIRECT_CERTIFIED,,NLOS_BOUND,40.84697113032536
Q3T012,爬升 O01→S011,3669.6199686305604,3691.9748693467063,DIRECT_CERTIFIED,,NLOS_BOUND,32.69133428513666
Q3T012,爬升 O01→S011,3691.9748693467063,3714.329770062852,DIRECT_CERTIFIED,,NLOS_BOUND,28.560414627442952
Q3T012,巡航 O01→S011,3714.329770062852,3741.1597864928667,DIRECT_CERTIFIED,,NLOS_BOUND,19.30292742251413
Q3T012,巡航 O01→S011,3741.1597864928667,3767.989802922882,DIRECT_CERTIFIED,,NLOS_BOUND,13.687068068829149
Q3T012,巡航 O01→S011,3767.989802922882,3794.819819352897,DIRECT_CERTIFIED,,NLOS_BOUND,10.244517633540553
Q3T012,巡航 O01→S011,3794.819819352897,3821.649835782912,DIRECT_CERTIFIED,,NLOS_BOUND,7.773834502434525
Q3T012,巡航 O01→S011,3821.649835782912,3848.4798522129267,DIRECT_CERTIFIED,,NLOS_BOUND,5.848698412912796
Q3T012,巡航 O01→S011,3848.4798522129267,3875.309868642942,DIRECT_CERTIFIED,,NLOS_BOUND,4.272186584852832
Q3T012,巡航 O01→S011,3875.309868642942,3902.139885072957,DIRECT_CERTIFIED,,NLOS_BOUND,2.9375453998771093
Q3T012,下降 O01→S011,3902.139885072957,3922.9553239157303,DIRECT_CERTIFIED,,NLOS_BOUND,2.9375453998771093
Q3T012,下降 O01→S011,3922.9553239157303,3943.7707627585037,DIRECT_CERTIFIED,,NLOS_BOUND,2.943312707158455
Q3T012,投送 S011,3943.7707627585037,4195.770762758504,DIRECT_CERTIFIED,,NLOS_BOUND,2.947191493323345
Q3T012,爬升 S011→O01,4195.770762758504,4212.423113832723,DIRECT_CERTIFIED,,NLOS_BOUND,2.943312707158455
Q3T012,爬升 S011→O01,4212.423113832723,4229.075464906941,DIRECT_CERTIFIED,,NLOS_BOUND,2.9375453998771093
Q3T012,巡航 S011→O01,4229.075464906941,4255.905481336957,DIRECT_CERTIFIED,,NLOS_BOUND,2.9375453998771093
Q3T012,巡航 S011→O01,4255.905481336957,4282.735497766971,DIRECT_CERTIFIED,,NLOS_BOUND,4.272186584852832
Q3T012,巡航 S011→O01,4282.735497766971,4309.565514196986,DIRECT_CERTIFIED,,NLOS_BOUND,5.848698412912796
Q3T012,巡航 S011→O01,4309.565514196986,4336.395530627002,DIRECT_CERTIFIED,,NLOS_BOUND,7.773834502434525
Q3T012,巡航 S011→O01,4336.395530627002,4363.225547057016,DIRECT_CERTIFIED,,NLOS_BOUND,10.244517633540553
Q3T012,巡航 S011→O01,4363.225547057016,4390.055563487032,DIRECT_CERTIFIED,,NLOS_BOUND,13.687068068829149
Q3T012,巡航 S011→O01,4390.055563487032,4416.885579917047,DIRECT_CERTIFIED,,NLOS_BOUND,19.30292742251413
Q3T012,下降 S011→O01,4416.885579917047,4444.829205812229,DIRECT_CERTIFIED,,NLOS_BOUND,28.560414627442952
Q3T012,下降 S011→O01,4444.829205812229,4472.772831707412,DIRECT_CERTIFIED,,NLOS_BOUND,32.69133428513666
Q3T012,下降 S011→O01,4472.772831707412,4500.716457602593,DIRECT_CERTIFIED,,NLOS_BOUND,40.84697113032536
Q3T013,爬升 O01→S004,5206.515746850587,5229.060677372234,DIRECT_CERTIFIED,,NLOS_BOUND,38.38728978136885
Q3T013,爬升 O01→S004,5229.060677372234,5251.605607893881,DIRECT_CERTIFIED,,NLOS_BOUND,30.71148071485743
Q3T013,爬升 O01→S004,5251.605607893881,5274.150538415528,DIRECT_CERTIFIED,,NLOS_BOUND,26.701293305217007
Q3T013,爬升 O01→S004,5274.150538415528,5296.695468937175,DIRECT_CERTIFIED,,NLOS_BOUND,23.968262608738186
Q3T013,巡航 O01→S004,5296.695468937175,5326.035099397409,DIRECT_CERTIFIED,,NLOS_BOUND,19.233688289424506
Q3T013,巡航 O01→S004,5326.035099397409,5355.374729857644,DIRECT_CERTIFIED,,NLOS_BOUND,14.474757494891193
Q3T013,巡航 O01→S004,5355.374729857644,5384.714360317877,DIRECT_CERTIFIED,,NLOS_BOUND,11.23288440096941
Q3T013,巡航 O01→S004,5384.714360317877,5414.053990778112,DIRECT_CERTIFIED,,NLOS_BOUND,8.836517907798722
Q3T013,巡航 O01→S004,5414.053990778112,5443.393621238346,DIRECT_CERTIFIED,,NLOS_BOUND,6.946548133230365
Q3T013,巡航 O01→S004,5443.393621238346,5472.733251698581,DIRECT_CERTIFIED,,NLOS_BOUND,5.389348739118404
Q3T013,巡航 O01→S004,5472.733251698581,5502.0728821588145,DIRECT_CERTIFIED,,NLOS_BOUND,4.0664247606841855
Q3T013,巡航 O01→S004,5502.0728821588145,5531.412512619048,DIRECT_CERTIFIED,,NLOS_BOUND,2.9170097851950487
Q3T013,巡航 O01→S004,5531.412512619048,5560.752143079283,DIRECT_CERTIFIED,,NLOS_BOUND,1.9011204560323307
Q3T013,巡航 O01→S004,5560.752143079283,5590.091773539517,DIRECT_CERTIFIED,,NLOS_BOUND,0.9911002052398601
Q3T013,巡航 O01→S004,5590.091773539517,5619.431403999752,DIRECT_CERTIFIED,,NLOS_BOUND,0.16704570019297194
Q3T013,巡航 O01→S004,5619.431403999752,5648.7710344599855,DIRECT_CERTIFIED,,LOS_TRIANGLE,9.41416631099986
Q3T013,巡航 O01→S004,5648.7710344599855,5678.110664920219,DIRECT_CERTIFIED,,LOS_TRIANGLE,8.721176041599605
Q3T013,巡航 O01→S004,5678.110664920219,5707.450295380454,DIRECT_CERTIFIED,,LOS_TRIANGLE,8.079269983963599
Q3T013,巡航 O01→S004,5707.450295380454,5736.789925840688,DIRECT_CERTIFIED,,LOS_TRIANGLE,7.4814482052174185
Q3T013,巡航 O01→S004,5736.789925840688,5766.129556300923,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,1.026903284396056
Q3T013,巡航 O01→S004,5766.129556300923,5795.469186761156,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.085750089244627
Q3T013,巡航 O01→S004,5795.469186761156,5824.80881722139,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.9168282051643786
Q3T013,巡航 O01→S004,5824.80881722139,5854.148447681625,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,3.146273237632542
Q3T013,巡航 O01→S004,5854.148447681625,5883.488078141859,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.47156105303975
Q3T013,巡航 O01→S004,5883.488078141859,5912.8277086020935,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,1.4841204284580982
Q3T013,巡航 O01→S004,5912.8277086020935,5942.167339062327,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.37111042131657257
Q3T013,下降 O01→S004,5942.167339062327,5964.825894563629,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.3494508657362161
Q3T013,下降 O01→S004,5964.825894563629,5987.4844500649315,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.3202606297120383
Q3T013,下降 O01→S004,5987.4844500649315,6010.143005566233,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.2836912160477567
Q3T013,投送 S004,6010.143005566233,6220.143005566233,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.2836912160477567
Q3T013,爬升 S004→O01,6220.143005566233,6248.466199942861,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.2836912160477567
Q3T013,爬升 S004→O01,6248.466199942861,6276.789394319489,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.33578846632656223
Q3T013,巡航 S004→O01,6276.789394319489,6306.129024779722,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,0.37111042131657257
Q3T013,巡航 S004→O01,6306.129024779722,6335.468655239957,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,1.4841204284580982
Q3T013,巡航 S004→O01,6335.468655239957,6364.808285700191,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.47156105303975
Q3T013,巡航 S004→O01,6364.808285700191,6394.147916160426,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,3.146273237632542
Q3T013,巡航 S004→O01,6394.147916160426,6423.4875466206595,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.9168282051643786
Q3T013,巡航 S004→O01,6423.4875466206595,6452.827177080893,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,2.085750089244627
Q3T013,巡航 S004→O01,6452.827177080893,6482.166807541128,RELAY_BACKUP_DIRECT_FIRST,Q3R004,NLOS_BOUND,1.026903284396056
Q3T013,巡航 S004→O01,6482.166807541128,6511.506438001362,DIRECT_CERTIFIED,,LOS_TRIANGLE,7.4814482052174185
Q3T013,巡航 S004→O01,6511.506438001362,6540.846068461597,DIRECT_CERTIFIED,,LOS_TRIANGLE,8.079269983963599
Q3T013,巡航 S004→O01,6540.846068461597,6570.18569892183,DIRECT_CERTIFIED,,LOS_TRIANGLE,8.721176041599605
Q3T013,巡航 S004→O01,6570.18569892183,6599.525329382065,DIRECT_CERTIFIED,,LOS_TRIANGLE,9.41416631099986
Q3T013,巡航 S004→O01,6599.525329382065,6628.864959842299,DIRECT_CERTIFIED,,NLOS_BOUND,0.16704570019297194
Q3T013,巡航 S004→O01,6628.864959842299,6658.204590302533,DIRECT_CERTIFIED,,NLOS_BOUND,0.9911002052398601
Q3T013,巡航 S004→O01,6658.204590302533,6687.5442207627675,DIRECT_CERTIFIED,,NLOS_BOUND,1.9011204560323307
Q3T013,巡航 S004→O01,6687.5442207627675,6716.883851223001,DIRECT_CERTIFIED,,NLOS_BOUND,2.9170097851950487
Q3T013,巡航 S004→O01,6716.883851223001,6746.223481683236,DIRECT_CERTIFIED,,NLOS_BOUND,4.0664247606841855
Q3T013,巡航 S004→O01,6746.223481683236,6775.56311214347,DIRECT_CERTIFIED,,NLOS_BOUND,5.389348739118404
Q3T013,巡航 S004→O01,6775.56311214347,6804.902742603705,DIRECT_CERTIFIED,,NLOS_BOUND,6.946548133230365
Q3T013,巡航 S004→O01,6804.902742603705,6834.242373063938,DIRECT_CERTIFIED,,NLOS_BOUND,8.836517907798722
Q3T013,巡航 S004→O01,6834.242373063938,6863.582003524172,DIRECT_CERTIFIED,,NLOS_BOUND,11.23288440096941
Q3T013,巡航 S004→O01,6863.582003524172,6892.921633984407,DIRECT_CERTIFIED,,NLOS_BOUND,14.474757494891193
Q3T013,巡航 S004→O01,6892.921633984407,6922.261264444641,DIRECT_CERTIFIED,,NLOS_BOUND,19.233688289424506
Q3T013,下降 S004→O01,6922.261264444641,6949.315181070618,DIRECT_CERTIFIED,,NLOS_BOUND,23.968262608738186
Q3T013,下降 S004→O01,6949.315181070618,6976.369097696594,DIRECT_CERTIFIED,,NLOS_BOUND,26.701293305217007
Q3T013,下降 S004→O01,6976.369097696594,7003.42301432257,DIRECT_CERTIFIED,,NLOS_BOUND,30.71148071485743
Q3T013,下降 S004→O01,7003.42301432257,7030.476930948547,DIRECT_CERTIFIED,,NLOS_BOUND,38.38728978136885
Q3T014,爬升 O01→S003,5571.798601021474,5600.73887690038,DIRECT_CERTIFIED,,NLOS_BOUND,35.44753815641704
Q3T014,爬升 O01→S003,5600.73887690038,5629.679152779286,DIRECT_CERTIFIED,,NLOS_BOUND,28.21559561711736
Q3T014,爬升 O01→S003,5629.679152779286,5658.619428658192,DIRECT_CERTIFIED,,NLOS_BOUND,24.324828623179002
Q3T014,爬升 O01→S003,5658.619428658192,5687.559704537099,DIRECT_CERTIFIED,,NLOS_BOUND,21.647297975721486
Q3T014,爬升 O01→S003,5687.559704537099,5716.499980416005,DIRECT_CERTIFIED,,NLOS_BOUND,19.603583756332725
Q3T014,巡航 O01→S003,5716.499980416005,5744.974786574298,DIRECT_CERTIFIED,,NLOS_BOUND,16.45637650719435
Q3T014,巡航 O01→S003,5744.974786574298,5773.449592732592,DIRECT_CERTIFIED,,NLOS_BOUND,12.396856904694928
Q3T014,巡航 O01→S003,5773.449592732592,5801.924398890885,DIRECT_CERTIFIED,,NLOS_BOUND,9.36017556819445
Q3T014,巡航 O01→S003,5801.924398890885,5830.399205049178,DIRECT_CERTIFIED,,NLOS_BOUND,7.04486984115708
Q3T014,巡航 O01→S003,5830.399205049178,5858.87401120747,DIRECT_CERTIFIED,,NLOS_BOUND,5.194286688302142
Q3T014,巡航 O01→S003,5858.87401120747,5887.348817365763,DIRECT_CERTIFIED,,NLOS_BOUND,3.6590076888493854
Q3T014,巡航 O01→S003,5887.348817365763,5915.8236235240565,DIRECT_CERTIFIED,,NLOS_BOUND,2.349485200263345
Q3T014,巡航 O01→S003,5915.8236235240565,5944.29842968235,DIRECT_CERTIFIED,,NLOS_BOUND,1.208843786665895
Q3T014,巡航 O01→S003,5944.29842968235,5972.773235840643,DIRECT_CERTIFIED,,NLOS_BOUND,0.1990043044164338
Q3T014,巡航 O01→S003,5972.773235840643,6001.248041998936,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,4.246034186603097
Q3T014,巡航 O01→S003,6001.248041998936,6029.722848157229,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,4.246034186603097
Q3T014,巡航 O01→S003,6029.722848157229,6058.197654315522,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,3.5988924272866
Q3T014,巡航 O01→S003,6058.197654315522,6086.672460473816,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,1.1528999156565902
Q3T014,巡航 O01→S003,6086.672460473816,6115.147266632108,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 O01→S003,6115.147266632108,6143.622072790401,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 O01→S003,6143.622072790401,6172.096878948694,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 O01→S003,6172.096878948694,6200.571685106987,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,下降 O01→S003,6200.571685106987,6230.345570198133,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,下降 O01→S003,6230.345570198133,6260.119455289279,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,下降 O01→S003,6260.119455289279,6289.893340380425,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,投送 S003,6289.893340380425,6499.893340380425,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,爬升 S003→O01,6499.893340380425,6524.704911289713,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,爬升 S003→O01,6524.704911289713,6549.516482199001,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,爬升 S003→O01,6549.516482199001,6574.328053108289,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 S003→O01,6574.328053108289,6602.802859266582,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 S003→O01,6602.802859266582,6631.2776654248755,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 S003→O01,6631.2776654248755,6659.752471583169,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 S003→O01,6659.752471583169,6688.227277741462,RELAY_BACKUP_DIRECT_FIRST,Q3R005,LOS_TRIANGLE,4.246034186603097
Q3T014,巡航 S003→O01,6688.227277741462,6716.702083899754,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,1.1528999156565902
Q3T014,巡航 S003→O01,6716.702083899754,6745.176890058047,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,3.5988924272866
Q3T014,巡航 S003→O01,6745.176890058047,6773.6516962163405,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,4.246034186603097
Q3T014,巡航 S003→O01,6773.6516962163405,6802.126502374634,RELAY_BACKUP_DIRECT_FIRST,Q3R005,NLOS_BOUND,4.246034186603097
Q3T014,巡航 S003→O01,6802.126502374634,6830.601308532927,DIRECT_CERTIFIED,,NLOS_BOUND,0.1990043044164338
Q3T014,巡航 S003→O01,6830.601308532927,6859.07611469122,DIRECT_CERTIFIED,,NLOS_BOUND,1.208843786665895
Q3T014,巡航 S003→O01,6859.07611469122,6887.550920849513,DIRECT_CERTIFIED,,NLOS_BOUND,2.349485200263345
Q3T014,巡航 S003→O01,6887.550920849513,6916.025727007806,DIRECT_CERTIFIED,,NLOS_BOUND,3.6590076888493854
Q3T014,巡航 S003→O01,6916.025727007806,6944.5005331661,DIRECT_CERTIFIED,,NLOS_BOUND,5.194286688302142
Q3T014,巡航 S003→O01,6944.5005331661,6972.975339324392,DIRECT_CERTIFIED,,NLOS_BOUND,7.04486984115708
Q3T014,巡航 S003→O01,6972.975339324392,7001.450145482685,DIRECT_CERTIFIED,,NLOS_BOUND,9.36017556819445
Q3T014,巡航 S003→O01,7001.450145482685,7029.924951640978,DIRECT_CERTIFIED,,NLOS_BOUND,12.396856904694928
Q3T014,巡航 S003→O01,7029.924951640978,7058.399757799271,DIRECT_CERTIFIED,,NLOS_BOUND,16.45637650719435
Q3T014,下降 S003→O01,7058.399757799271,7087.340033678178,DIRECT_CERTIFIED,,NLOS_BOUND,19.603583756332725
Q3T014,下降 S003→O01,7087.340033678178,7116.2803095570835,DIRECT_CERTIFIED,,NLOS_BOUND,21.27151705497056
Q3T014,下降 S003→O01,7116.2803095570835,7145.22058543599,DIRECT_CERTIFIED,,NLOS_BOUND,23.337734390683934
Q3T014,下降 S003→O01,7145.22058543599,7174.1608613148965,DIRECT_CERTIFIED,,NLOS_BOUND,26.054155177428697
Q3T014,下降 S003→O01,7174.1608613148965,7203.101137193803,DIRECT_CERTIFIED,,NLOS_BOUND,30.028350015985325
Q3T014,下降 S003→O01,7203.101137193803,7232.041413072709,DIRECT_CERTIFIED,,NLOS_BOUND,37.56732701194878
Q3T015,爬升 O01→S008,5608.503351828629,5635.7488331925615,DIRECT_CERTIFIED,,NLOS_BOUND,36.13494294006847
Q3T015,爬升 O01→S008,5635.7488331925615,5662.994314556494,DIRECT_CERTIFIED,,NLOS_BOUND,28.81037834641559
Q3T015,爬升 O01→S008,5662.994314556494,5690.239795920426,DIRECT_CERTIFIED,,NLOS_BOUND,24.894047506859252
Q3T015,巡航 O01→S008,5690.239795920426,5718.6940877973675,DIRECT_CERTIFIED,,NLOS_BOUND,18.27417786781639
Q3T015,巡航 O01→S008,5718.6940877973675,5747.148379674309,DIRECT_CERTIFIED,,NLOS_BOUND,13.028052260419756
Q3T015,巡航 O01→S008,5747.148379674309,5775.602671551249,DIRECT_CERTIFIED,,NLOS_BOUND,9.666139939337768
Q3T015,巡航 O01→S008,5775.602671551249,5804.05696342819,DIRECT_CERTIFIED,,NLOS_BOUND,7.224755436932895
Q3T015,巡航 O01→S008,5804.05696342819,5832.511255305131,DIRECT_CERTIFIED,,NLOS_BOUND,5.313377601553313
