K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services,group_3_services
3,"1,3,7|2,5,6,9|4,8",False,False,11,5,6,3.3651283084109567,0.26731130199599173,0.30992652892390515,1.9815515964398809,,0,0,0,5,2,5,6,2,7,5,7,1,0,3,0,0,3,3,1,S001;S003;S008;S013;S015,S002;S005;S006;S007;S010;S011;S014,S004;S009;S012
3,"1,3,7|2,5,6|4,8,9",False,False,13,5,5,2.4390013547011185,0.1021479569491754,0.03848866101812404,1.2850481809230558,,0,0,0,5,2,5,6,2,7,6,8,1,0,3,0,0,3,4,2,S001;S003;S008;S013;S015,S002;S005;S006;S007;S011,S004;S009;S010;S012;S014
3,"1,3,8,9|2,5,6,7|4",False,False,11,5,6,3.5000316197097616,0.5297997092346609,0.4658874750129589,5.6547207132044734,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S003;S009;S010;S012;S013;S014,S002;S005;S006;S007;S008;S011;S015,S004
3,"1,3,8|2,5,6,7,9|4",False,False,11,5,8,4.844585130581786,0.5795329323983828,0.5433541448524845,6.53763030568257,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S003;S009;S012;S013,S002;S005;S006;S007;S008;S010;S011;S014;S015,S004
3,"1,3,8|2,5,6,7|4,9",False,False,13,5,8,4.439661147044717,0.2823646523142665,0.20228597844081872,2.090784688525549,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S003;S009;S012;S013,S002;S005;S006;S007;S008;S011;S015,S004;S010;S014
3,"1,3,9|2,5,6,7,8|4",False,False,11,5,6,4.15807324139181,0.5814556754739205,0.5047415343056545,6.559561376749203,,0,0,0,4,3,4,6,3,7,5,8,0,1,2,0,0,3,3,2,S001;S003;S010;S013;S014,S002;S005;S006;S007;S008;S009;S011;S012;S015,S004
3,"1,3|2,5,6,7,8,9|4",False,False,10,5,5,3.129169874671389,0.7588206305388423,0.7089749574735231,7.998304629770291,,0,0,0,4,3,4,6,3,7,5,7,0,1,2,0,0,3,3,1,S001;S003;S013,S002;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015,S004
3,"1,3|2,5,6,7,8|4,9",False,False,12,5,6,3.650372844844158,0.47791887072280004,0.41788855711860806,2.6897301996113323,,0,0,0,4,3,4,6,3,7,6,8,0,1,2,0,0,3,4,2,S001;S003;S013,S002;S005;S006;S007;S008;S009;S011;S012;S015,S004;S010;S014
3,"1,3,9|2,5,6,7|4,8",False,False,11,5,7,4.02123458988253,0.2793883610932299,0.261640378313423,2.0721503056085493,,0,0,0,5,2,4,6,2,7,5,8,1,0,2,0,0,3,3,2,S001;S003;S010;S013;S014,S002;S005;S006;S007;S008;S011;S015,S004;S009;S012
3,"1,3|2,5,6,7,9|4,8",False,False,10,5,7,3.918458176871948,0.4738166561278699,0.5072732784816122,2.6568450126395144,,0,0,0,5,2,4,6,2,7,5,7,1,0,2,0,0,3,3,1,S001;S003;S013,S002;S005;S006;S007;S008;S010;S011;S014;S015,S004;S009;S012
3,"1,3|2,5,6,7|4,8,9",False,False,12,5,6,2.9923312231621098,0.24422792683717057,0.2615312983954853,1.8505720789352917,,0,0,0,5,2,4,6,2,7,6,8,1,0,2,0,0,3,4,2,S001;S003;S013,S002;S005;S006;S007;S008;S011;S015,S004;S009;S010;S012;S014
3,"1,3,8,9|2,5,6|4,7",False,False,12,5,7,4.03132150933496,0.3237202128976394,0.25322768481343744,2.1244953279628485,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S003;S009;S010;S012;S013;S014,S002;S005;S006;S007;S011,S004;S008;S015
3,"1,3,8|2,5,6,9|4,7",False,False,12,5,9,5.375875020206985,0.236921184693387,0.2413383038247082,1.8319100412757638,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S003;S009;S012;S013,S002;S005;S006;S007;S010;S011;S014,S004;S008;S015
3,"1,3,8|2,5,6|4,7,9",False,False,13,5,9,4.970951036669916,0.08758228999649643,0.09821943034460287,1.2265696901502072,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S003;S009;S012;S013,S002;S005;S006;S007;S011,S004;S008;S010;S014;S015
3,"1,3,9|2,5,6,8|4,7",False,False,13,6,7,4.689363131017009,0.23828799696424285,0.1976743000389764,1.8401496096614283,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S003;S010;S013;S014,S002;S005;S006;S007;S009;S011;S012,S004;S008;S015
3,"1,3|2,5,6,8,9|4,7",False,False,12,6,6,3.660459764296588,0.4366524933819249,0.4219129076462961,2.380689713091086,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S003;S013,S002;S005;S006;S007;S009;S010;S011;S012;S014,S004;S008;S015
3,"1,3|2,5,6,8|4,7,9",False,False,13,6,7,4.1816627344693575,0.22567837791969886,0.25941659218590657,1.7776208149719999,,0,0,0,5,3,4,6,3,6,6,9,1,1,2,0,0,2,4,3,S001;S003;S013,S002;S005;S006;S007;S009;S011;S012,S004;S008;S010;S014;S015
3,"1,3,9|2,5,6|4,7,8",False,False,11,4,8,4.5525244795077295,0.08707168325400959,0.08143148620261595,1.2201892037038466,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S003;S010;S013;S014,S002;S005;S006;S007;S011,S004;S008;S009;S012;S015
3,"1,3|2,5,6,9|4,7,8",False,False,10,4,8,4.449748066497147,0.2240357762131075,0.2937034887559611,1.7696612294079557,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S003;S013,S002;S005;S006;S007;S010;S011;S014,S004;S008;S009;S012;S015
3,"1,3|2,5,6|4,7,8,9",False,False,11,4,7,3.5236211127873087,0.304966749447575,0.31942788232145714,2.018324109142106,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S003;S013,S002;S005;S006;S007;S011,S004;S008;S009;S010;S012;S014;S015
3,"1,3,7,8,9|2,5|4,6",False,False,13,5,4,2.2467051455355964,0.6135543195685446,0.5297931984653149,3.4070796728956134,,0,0,0,4,3,5,6,3,7,6,8,0,1,3,0,0,3,4,2,S001;S003;S008;S009;S010;S012;S013;S014;S015,S002;S005;S011,S004;S006;S007
3,"1,3,7,8|2,5,9|4,6",False,False,13,5,6,3.591258656407621,0.3786235441081849,0.31315712923650063,2.5668860287618287,,0,0,0,4,3,5,6,3,7,6,8,0,1,3,0,0,3,4,2,S001;S003;S008;S009;S012;S013;S015,S002;S005;S010;S011;S014,S004;S006;S007
3,"1,3,7,8|2,5|4,6,9",False,False,14,5,6,3.1863346728705517,0.39019651694578567,0.3168800015432976,2.7370897448159512,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S003;S008;S009;S012;S013;S015,S002;S005;S011,S004;S006;S007;S010;S014
3,"1,3,7,9|2,5,8|4,6",False,False,14,6,4,2.904746767217645,0.3757579063335274,0.34792833196242545,2.557308303724507,,0,0,0,5,3,5,6,3,7,6,8,1,1,3,0,0,3,4,2,S001;S003;S008;S010;S013;S014;S015,S002;S005;S009;S011;S012,S004;S006;S007
3,"1,3,7|2,5,8,9|4,6",False,False,13,6,3,1.8758434004972238,0.3010784751943834,0.2945834471632656,2.204047822970985,,1,0,0,5,3,5,6,3,7,6,7,1,1,3,0,0,3,4,1,S001;S003;S008;S013;S015,S002;S005;S009;S010;S011;S012;S014,S004;S006;S007
3,"1,3,7|2,5,8|4,6,9",False,False,14,6,4,2.397046370669993,0.09095109910417341,0.04914168891832897,1.2241897855122248,,1,0,0,5,3,5,6,3,7,6,8,1,1,3,0,0,3,4,2,S001;S003;S008;S013;S015,S002;S005;S009;S011;S012,S004;S006;S007;S010;S014
3,"1,3,7,9|2,5|4,6,8",False,False,13,5,5,2.7679081157083654,0.38759149224966666,0.34979971865224396,2.726876945071598,,0,0,0,5,2,5,6,2,7,6,8,1,0,3,0,0,3,4,2,S001;S003;S008;S010;S013;S014;S015,S002;S005;S011,S004;S006;S007;S009;S012
3,"1,3,7|2,5,9|4,6,8",False,False,12,5,5,2.6651317026977828,0.09169367173826355,0.07123289183856112,1.23167630080091,,0,0,0,5,2,5,6,2,7,6,7,1,0,3,0,0,3,4,1,S001;S003;S008;S013;S015,S002;S005;S010;S011;S014,S004;S006;S007;S009;S012
3,"1,3,7|2,5|4,6,8,9",False,False,13,5,4,1.7390047489879445,0.329513190329496,0.29417999349153034,2.416500125010992,,0,0,0,5,2,5,6,2,7,6,8,1,0,3,0,0,3,4,2,S001;S003;S008;S013;S015,S002;S005;S011,S004;S006;S007;S009;S010;S012;S014
3,"1,3,8,9|2,5,7|4,6",False,False,14,5,6,3.3313249036217867,0.35117944330940437,0.3224592648351137,2.4695264535586143,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S003;S009;S010;S012;S013;S014,S002;S005;S008;S011;S015,S004;S006;S007
3,"1,3,8|2,5,7,9|4,6",False,False,14,5,8,4.675878414493811,0.31289218449355727,0.3454052380015731,2.291829673136877,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S003;S009;S012;S013,S002;S005;S008;S010;S011;S014;S015,S004;S006;S007
3,"1,3,8|2,5,7|4,6,9",False,False,15,5,8,4.270954430956742,0.05445398506646172,0.02930505600413325,1.130730586643024,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S003;S009;S012;S013,S002;S005;S008;S011;S015,S004;S006;S007;S010;S014
3,"1,3,9|2,5,7,8|4,6",False,False,14,5,6,3.989366525303835,0.31449206232903104,0.30514431264571484,2.3014073981741996,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S003;S010;S013;S014,S002;S005;S008;S009;S011;S012;S015,S004;S006;S007
3,"1,3|2,5,7,8,9|4,6",False,False,13,5,5,2.9604631585834142,0.5059912389986712,0.512263020659299,2.929734543477384,,0,0,0,4,3,5,6,3,7,6,8,0,1,3,0,0,3,4,2,S001;S003;S013,S002;S005;S008;S009;S010;S011;S012;S014;S015,S004;S006;S007
3,"1,3|2,5,7,8|4,6,9",False,False,14,5,6,3.481666128756183,0.2642293924512949,0.2755193740742594,1.9125887444157834,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S003;S013,S002;S005;S008;S009;S011;S012;S015,S004;S006;S007;S010;S014
3,"1,3,9|2,5,7|4,6,8",False,False,14,5,7,3.852527873794556,0.050217930892966764,0.09318168564241952,1.1182710402694689,,0,0,0,5,2,5,6,2,7,6,9,1,0,3,0,0,3,4,3,S001;S003;S010;S013;S014,S002;S005;S008;S011;S015,S004;S006;S007;S009;S012
3,"1,3|2,5,7,9|4,6,8",False,False,13,5,7,3.749751460783973,0.2614766486283544,0.34217769694525124,1.904629158851739,,0,0,0,5,2,5,6,2,7,6,8,1,0,3,0,0,3,4,2,S001;S003;S013,S002;S005;S008;S010;S011;S014;S015,S004;S006;S007;S009;S012
3,"1,3|2,5,7|4,6,8,9",False,False,14,5,6,2.823624507074135,0.2543765606951279,0.25524587022310113,1.8833561796983227,,0,0,0,5,2,5,6,2,7,6,9,1,0,3,0,0,3,4,3,S001;S003;S013,S002;S005;S008;S011;S015,S004;S006;S007;S009;S010;S012;S014
3,"1,3,8,9|2,5|4,6,7",False,False,11,5,5,2.8000350139965877,0.3655177313799285,0.3315588195209628,2.633274502587648,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S003;S009;S010;S012;S013;S014,S002;S005;S011,S004;S006;S007;S008;S015
3,"1,3,8|2,5,9|4,6,7",False,False,11,5,7,4.144588524868612,0.06590837091041324,0.05905960202135922,1.1756265960032382,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S003;S009;S012;S013,S002;S005;S010;S011;S014,S004;S006;S007;S008;S015
3,"1,3,8|2,5|4,6,7,9",False,False,12,5,7,3.739664541331543,0.34216262705146056,0.316018677768357,2.510102567494942,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S003;S009;S012;S013,S002;S005;S011,S004;S006;S007;S008;S010;S014;S015
3,"1,3,9|2,5,8|4,6,7",False,False,12,6,5,3.458076635678636,0.06135870305856941,0.10057031921324269,1.162402454430605,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S003;S010;S013;S014,S002;S005;S009;S011;S012,S004;S006;S007;S008;S015
3,"1,3|2,5,8,9|4,6,7",False,False,11,6,4,2.4291732689582153,0.2388575952431925,0.26168995364928566,1.8316778948884476,,0,0,0,5,3,4,6,3,6,6,7,1,1,2,0,0,2,4,1,S001;S003;S013,S002;S005;S009;S010;S011;S012;S014,S004;S006;S007;S008;S015
3,"1,3|2,5,8|4,6,7,9",False,False,12,6,5,2.9503762391309842,0.2801974684385194,0.30203740772933635,1.9563074436616141,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S003;S013,S002;S005;S009;S011;S012,S004;S006;S007;S008;S010;S014;S015
3,"1,3,9|2,5|4,6,7,8",False,False,10,4,6,3.3212379841693567,0.34382354269328474,0.29005031377886464,2.5203153672392946,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S003;S010;S013;S014,S002;S005;S011,S004;S006;S007;S008;S009;S012;S015
3,"1,3|2,5,9|4,6,7,8",False,False,9,4,6,3.218461571158774,0.2832472584047268,0.25243184454266765,1.9642670292256583,,0,0,0,4,2,4,6,2,6,6,7,0,0,2,0,0,2,4,1,S001;S003;S013,S002;S005;S010;S011;S014,S004;S006;S007;S008;S009;S012;S015
3,"1,3|2,5|4,6,7,8,9",False,False,10,4,5,2.292334617448936,0.5331360416152563,0.48945381254277687,3.190305295318957,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S003;S013,S002;S005;S011,S004;S006;S007;S008;S009;S010;S012;S014;S015
3,"1,3,6,7,8,9|2|4,5",False,False,7,4,4,2.4154118616235714,0.8555984006421353,0.7284155732720149,8.91265704610481,,0,0,0,4,2,4,6,2,5,5,7,0,0,2,0,0,1,3,1,S001;S003;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002,S004;S005;S011
3,"1,3,6,7,8|2,9|4,5",False,False,7,4,6,3.7599653724955955,0.5869515219105856,0.44069793590541595,3.2851180556535486,,0,0,0,4,2,4,6,2,5,5,7,0,0,2,0,0,1,3,1,S001;S003;S006;S007;S008;S009;S012;S013;S015,S002;S010;S014,S004;S005;S011
3,"1,3,6,7,8|2|4,5,9",False,False,9,4,6,3.3550413889585267,0.6484658439822126,0.5251940451289511,7.422681339735595,,0,0,0,4,2,4,6,2,5,6,8,0,0,2,0,0,1,4,2,S001;S003;S006;S007;S008;S009;S012;S013;S015,S002,S004;S005;S010;S011;S014
3,"1,3,6,7,9|2,8|4,5",False,False,9,6,5,3.3415388153334096,0.5830918375583914,0.4956026633597996,3.2750662080784156,,0,0,0,5,3,4,6,3,5,5,7,1,1,2,0,0,1,3,1,S001;S003;S006;S007;S008;S010;S013;S014;S015,S002;S009;S012,S004;S005;S011
3,"1,3,6,7|2,8,9|4,5",False,False,8,5,4,2.3126354486129883,0.3674328726181021,0.2760983313058485,2.615635219269052,,0,0,0,5,3,4,6,3,5,5,6,1,1,2,0,0,1,3,0,S001;S003;S006;S007;S008;S013;S015,S002;S009;S010;S012;S014,S004;S005;S011
3,"1,3,6,7|2,8|4,5,9",False,False,10,6,5,2.8338384187857577,0.3460189274275368,0.21134881356340338,2.352060527463952,,0,0,0,5,3,4,6,3,5,6,7,1,1,2,0,0,1,4,1,S001;S003;S006;S007;S008;S013;S015,S002;S009;S012,S004;S005;S010;S011;S014
3,"1,3,6,7,9|2|4,5,8",False,False,9,6,4,2.6685294997685505,0.645871793730818,0.5720071193403634,7.3999693214270295,,0,0,0,5,3,4,6,3,5,5,7,1,1,2,0,0,1,3,1,S001;S003;S006;S007;S008;S010;S013;S014;S015,S002,S004;S005;S009;S011;S012
3,"1,3,6,7|2,9|4,5,8",False,False,8,5,4,2.565753086757968,0.34768882540216234,0.17986569933850158,2.3735145688130177,,1,0,0,5,3,4,6,3,5,5,6,1,1,2,0,0,1,3,0,S001;S003;S006;S007;S008;S013;S015,S002;S010;S014,S004;S005;S009;S011;S012
3,"1,3,6,7|2|4,5,8,9",False,False,10,6,3,1.6396261330481294,0.5368026271625763,0.44106651144277736,5.9099936150578145,,0,0,0,5,3,4,6,3,5,6,7,1,1,2,0,0,1,4,1,S001;S003;S006;S007;S008;S013;S015,S002,S004;S005;S009;S010;S011;S012;S014
3,"1,3,6,8,9|2,7|4,5",False,False,7,4,6,3.5000316197097616,0.548226435609622,0.4628585041887964,3.1829389258384,,0,0,0,4,2,3,6,2,5,5,8,0,0,1,0,0,1,3,2,S001;S003;S006;S007;S009;S010;S012;S013;S014,S002;S008;S015,S004;S005;S011
3,"1,3,6,8|2,7,9|4,5",False,False,7,4,8,4.844585130581786,0.3473950535272894,0.3166457509059537,2.5235079370290365,,0,0,0,4,2,3,6,2,5,5,8,0,0,1,0,0,1,3,2,S001;S003;S006;S007;S009;S012;S013,S002;S008;S010;S014;S015,S004;S005;S011
3,"1,3,6,8|2,7|4,5,9",False,False,9,4,8,4.439661147044717,0.3047053800682336,0.22882006490633208,2.0956087888093715,,0,0,0,4,2,3,6,2,5,6,9,0,0,1,0,0,1,4,3,S001;S003;S006;S007;S009;S012;S013,S002;S008;S015,S004;S005;S010;S011;S014
3,"1,3,6,9|2,7,8|4,5",False,False,8,5,7,4.4261585734196,0.3454458673960374,0.32604350049045416,2.5134560894539044,,0,0,0,4,3,3,6,3,5,5,8,0,1,1,0,0,1,3,2,S001;S003;S006;S007;S010;S013;S014,S002;S008;S009;S012;S015,S004;S005;S011
3,"1,3,6|2,7,8,9|4,5",False,False,7,5,6,3.397255206699179,0.34930116629692737,0.36845158380349247,2.5331022932441285,,1,0,0,4,3,3,6,3,5,5,7,0,1,1,0,0,1,3,1,S001;S003;S006;S007;S013,S002;S008;S009;S010;S012;S014;S015,S004;S005;S011
3,"1,3,6|2,7,8|4,5,9",False,False,9,5,7,3.918458176871948,0.05384859072430911,0.07998497577004303,1.12910468532296,,1,0,0,4,3,3,6,3,5,6,8,0,1,1,0,0,1,4,2,S001;S003;S006;S007;S013,S002;S008;S009;S012;S015,S004;S005;S010;S011;S014
3,"1,3,6,9|2,7|4,5,8",False,False,9,6,6,3.7531492578547407,0.30177898010610293,0.27918900703796456,2.0872613848590515,,0,0,0,5,3,3,6,3,5,5,8,1,1,1,0,0,1,3,2,S001;S003;S006;S007;S010;S013;S014,S002;S008;S015,S004;S005;S009;S011;S012
3,"1,3,6|2,7,9|4,5,8",False,False,8,6,6,3.650372844844158,0.049752696696508204,0.16398090140390692,1.1162854844890573,,1,0,0,5,3,3,6,3,5,5,7,1,1,1,0,0,1,3,1,S001;S003;S006;S007;S013,S002;S008;S010;S014;S015,S004;S005;S009;S011;S012
3,"1,3,6|2,7|4,5,8,9",False,False,10,6,5,2.72424589113432,0.2567314856743737,0.19213626006163187,1.9340110680221518,,0,0,0,5,3,3,6,3,5,6,8,1,1,1,0,0,1,4,2,S001;S003;S006;S007;S013,S002;S008;S015,S004;S005;S009;S010;S011;S012;S014
3,"1,3,6,8,9|2|4,5,7",False,False,10,4,6,3.5000316197097616,0.6231562240484523,0.5307685822542224,7.191808930482578,,0,0,0,4,2,4,6,2,5,6,9,0,0,2,0,0,1,4,3,S001;S003;S006;S007;S009;S010;S012;S013;S014,S002,S004;S005;S008;S011;S015
3,"1,3,6,8|2,9|4,5,7",False,False,10,4,8,4.844585130581786,0.32345163745637423,0.20752644353592312,2.2899152025975207,,0,0,0,4,2,4,6,2,5,6,9,0,0,2,0,0,1,4,3,S001;S003;S006;S007;S009;S012;S013,S002;S010;S014,S004;S005;S008;S011;S015
3,"1,3,6,8|2|4,5,7,9",False,False,10,4,8,4.439661147044717,0.5333391414688522,0.4730100180937067,5.701833224113364,,0,0,0,4,2,4,6,2,5,6,9,0,0,2,0,0,1,4,3,S001;S003;S006;S007;S009;S012;S013,S002,S004;S005;S008;S010;S011;S014;S015
3,"1,3,6,9|2,8|4,5,7",False,False,12,6,7,4.4261585734196,0.3188851278958152,0.27658255160239,2.260177876474115,,0,0,0,5,3,4,6,3,5,6,9,1,1,2,0,0,1,4,3,S001;S003;S006;S007;S010;S013;S014,S002;S009;S012,S004;S005;S008;S011;S015
3,"1,3,6|2,8,9|4,5,7",False,False,11,6,6,3.397255206699179,0.02307305695852592,0.05635181560047108,1.052460519523008,,0,0,0,5,3,4,6,3,5,6,8,1,1,2,0,0,1,4,2,S001;S003;S006;S007;S013,S002;S009;S010;S012;S014,S004;S005;S008;S011;S015
3,"1,3,6|2,8|4,5,7,9",False,False,11,6,7,3.918458176871948,0.29847674034375943,0.29917236835445465,2.177075450816938,,0,0,0,5,3,4,6,3,5,6,8,1,1,2,0,0,1,4,2,S001;S003;S006;S007;S013,S002;S009;S012,S004;S005;S008;S010;S011;S014;S015
3,"1,3,6,9|2|4,5,7,8",False,False,11,5,6,3.7531492578547407,0.5331590617066703,0.4672091536390186,5.679121205804799,,0,0,0,4,3,4,6,3,5,6,9,0,1,2,0,0,1,4,3,S001;S003;S006;S007;S010;S013;S014,S002,S004;S005;S008;S009;S011;S012;S015
3,"1,3,6|2,9|4,5,7,8",False,False,10,5,6,3.650372844844158,0.30303390365356825,0.19582241659114857,2.206054768013516,,0,0,0,4,3,4,6,3,5,6,8,0,1,2,0,0,1,4,2,S001;S003;S006;S007;S013,S002;S010;S014,S004;S005;S008;S009;S011;S012;S015
3,"1,3,6|2|4,5,7,8,9",False,False,10,5,5,2.72424589113432,0.6024391291190676,0.5439736265779447,6.982998485642841,,0,0,0,4,3,4,6,3,5,6,8,0,1,2,0,0,1,4,2,S001;S003;S006;S007;S013,S002,S004;S005;S008;S009;S010;S011;S012;S014;S015
3,"1,3,7,8,9|2,6|4,5",False,False,11,5,5,2.9467017512487703,0.6134228635345327,0.4931997222706797,3.3533846159291807,,0,0,0,4,3,5,6,3,6,5,8,0,1,3,0,0,2,3,2,S001;S003;S008;S009;S010;S012;S013;S014;S015,S002;S006;S007,S004;S005;S011
3,"1,3,7,8|2,6,9|4,5",False,False,11,5,7,4.291255262120795,0.387225277621256,0.3148548551602885,2.693953627119817,,0,0,0,4,3,5,6,3,6,5,8,0,1,3,0,0,2,3,2,S001;S003;S008;S009;S012;S013;S015,S002;S006;S007;S010;S014,S004;S005;S011
3,"1,3,7,8|2,6|4,5,9",False,False,13,5,7,3.8863312785837256,0.3812389109891321,0.2684670730167612,2.60601929663531,,0,0,0,4,3,5,6,3,6,6,9,0,1,3,0,0,2,4,3,S001;S003;S008;S009;S012;S013;S015,S002;S006;S007,S004;S005;S010;S011;S014
3,"1,3,7,9|2,6,8|4,5",False,False,11,5,6,3.8728287049586085,0.3845575469216845,0.3325975559545912,2.683901779544685,,0,0,0,5,2,5,6,2,6,5,8,1,0,3,0,0,2,3,2,S001;S003;S008;S010;S013;S014;S015,S002;S006;S007;S009;S012,S004;S005;S011
3,"1,3,7|2,6,8,9|4,5",False,False,10,5,5,2.8439253382381877,0.32262621092802174,0.3416655040964603,2.362656603153348,,0,0,0,5,2,5,6,2,6,5,7,1,0,3,0,0,2,3,1,S001;S003;S008;S013;S015,S002;S006;S007;S009;S010;S012;S014,S004;S005;S011
3,"1,3,7|2,6,8|4,5,9",False,False,12,5,6,3.3651283084109567,0.09062937779988862,0.04703058306978033,1.2199788990248233,,0,0,0,5,2,5,6,2,6,6,8,1,0,3,0,0,2,4,2,S001;S003;S008;S013;S015,S002;S006;S007;S009;S012,S004;S005;S010;S011;S014
3,"1,3,7,9|2,6|4,5,8",False,False,12,6,5,3.1998193893937494,0.3784363553273239,0.3145301552105594,2.596295555111356,,0,0,0,5,3,5,6,3,6,5,8,1,1,3,0,0,2,3,2,S001;S003;S008;S010;S013;S014;S015,S002;S006;S007,S004;S005;S009;S011;S012
3,"1,3,7|2,6,9|4,5,8",False,False,11,6,5,3.097042976383167,0.09024167904067032,0.1293342643511062,1.2126334854209118,,0,0,0,5,3,5,6,3,6,5,7,1,1,3,0,0,2,3,1,S001;S003;S008;S013;S015,S002;S006;S007;S010;S014,S004;S005;S009;S011;S012
3,"1,3,7|2,6|4,5,8,9",False,False,13,6,4,2.1709160226733286,0.30792358100687567,0.22830104456055048,2.2528948930515558,,0,0,0,5,3,5,6,3,6,6,8,1,1,3,0,0,2,4,2,S001;S003;S008;S013;S015,S002;S006;S007,S004;S005;S009;S010;S011;S012;S014
3,"1,3,8,9|2,6,7|4,5",False,False,10,5,6,3.5000316197097616,0.36188448052302835,0.32304305317634396,2.591774497304669,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S003;S009;S010;S012;S013;S014,S002;S006;S007;S008;S015,S004;S005;S011
3,"1,3,8|2,6,7,9|4,5",False,False,10,5,8,4.844585130581786,0.3350877735573159,0.3546027200740731,2.4547838853933635,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S003;S009;S012;S013,S002;S006;S007;S008;S010;S014;S015,S004;S005;S011
3,"1,3,8|2,6,7|4,5,9",False,False,12,5,8,4.439661147044717,0.06204588060304669,0.02608581605726281,1.164461506098398,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S003;S009;S012;S013,S002;S006;S007;S008;S015,S004;S005;S010;S011;S014
3,"1,3,9|2,6,7,8|4,5",False,False,9,4,7,4.4261585734196,0.3367349542071142,0.32281018824487767,2.464835732968496,,0,0,0,4,2,4,6,2,6,5,8,0,0,2,0,0,2,3,2,S001;S003;S010;S013;S014,S002;S006;S007;S008;S009;S012;S015,S004;S005;S011
3,"1,3|2,6,7,8,9|4,5",False,False,8,4,6,3.397255206699179,0.5265560056541376,0.5339550382250196,3.1242667217778597,,0,0,0,4,2,4,6,2,6,5,7,0,0,2,0,0,2,3,1,S001;S003;S013,S002;S006;S007;S008;S009;S010;S012;S014;S015,S004;S005;S011
3,"1,3|2,6,7,8|4,5,9",False,False,10,4,7,3.918458176871948,0.27848415201219395,0.2959075531933471,1.9517875466409482,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S003;S013,S002;S006;S007;S008;S009;S012;S015,S004;S005;S010;S011;S014
3,"1,3,9|2,6,7|4,5,8",False,False,11,6,6,3.7531492578547407,0.057475387314123,0.11327665212690621,1.151429424146205,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S003;S010;S013;S014,S002;S006;S007;S008;S015,S004;S005;S009;S011;S012
3,"1,3|2,6,7,9|4,5,8",False,False,10,6,6,3.650372844844158,0.27550052336027137,0.3611457637124253,1.943827961076904,,0,0,0,5,3,4,6,3,6,5,7,1,1,2,0,0,2,3,1,S001;S003;S013,S002;S006;S007;S008;S010;S014;S015,S004;S005;S009;S011;S012
