K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services
2,"1,3,6,8|2,4,5,7,9",False,False,5,4,7,3.918458176871948,0.06313411489329714,0.11864207378991473,1.1347772736673116,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S006;S007;S009;S012;S013,S002;S004;S005;S008;S010;S011;S014;S015
2,"1,3,6,9|2,4,5,7,8",False,False,6,5,5,3.231946287681972,0.06686591733277,0.05128800398303857,1.1433147038025733,,0,0,0,4,3,3,6,3,5,4,7,0,1,1,0,0,1,2,1,S001;S003;S006;S007;S010;S013;S014,S002;S004;S005;S008;S009;S011;S012;S015
2,"1,3,6|2,4,5,7,8,9",False,False,5,4,4,2.2030429209615505,0.31168321627299683,0.34897362206356397,1.9056388675729723,,0,0,0,4,3,3,6,3,5,4,6,0,1,1,0,0,1,2,0,S001;S003;S006;S007;S013,S002;S004;S005;S008;S009;S010;S011;S012;S014;S015
2,"1,3,7,8,9|2,4,5,6",False,False,7,4,4,2.2467051455355964,0.24496206261369222,0.16615980215995052,1.6488735214065402,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S008;S009;S010;S012;S013;S014;S015,S002;S004;S005;S006;S007;S011
2,"1,3,7,8|2,4,5,6,9",False,False,7,4,5,2.6651317026977828,0.0001447636734653842,0.06348333511905929,1.0002895692660414,,1,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S008;S009;S012;S013;S015,S002;S004;S005;S006;S007;S010;S011;S014
2,"1,3,7,9|2,4,5,6,8",False,False,8,5,3,1.9786198135078066,0.003587038766007424,0.009632804929910825,1.0071999038662949,,1,0,0,5,2,4,6,2,6,4,7,1,0,2,0,0,2,2,1,S001;S003;S008;S010;S013;S014;S015,S002;S004;S005;S006;S007;S009;S011;S012
2,"1,3,7|2,4,5,6,8,9",False,False,7,4,2,0.9497164467873855,0.24840433770623427,0.30307206167386463,1.6610052456879238,,1,0,0,5,2,4,6,2,6,4,6,1,0,2,0,0,2,2,0,S001;S003;S008;S013;S015,S002;S004;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,3,8,9|2,4,5,6,7",False,False,6,4,5,2.8000350139965877,0.037789787468229676,0.05339943195423764,1.078547882730941,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S003;S009;S010;S012;S013;S014,S002;S004;S005;S006;S007;S008;S011;S015
2,"1,3,8|2,4,5,6,7,9",False,False,6,4,6,3.218461571158774,0.2826070864084565,0.27345480991603144,1.7878725341559822,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S003;S009;S012;S013,S002;S004;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,3,9|2,4,5,6,7,8",False,False,6,4,4,2.531949681968798,0.28633888884792935,0.20917006512466674,1.8024505871860927,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S003;S010;S013;S014,S002;S004;S005;S006;S007;S008;S009;S011;S012;S015
2,"1,3|2,4,5,6,7,8,9",False,False,5,3,3,1.5030463152483768,0.5311561877881562,0.5239131014072101,3.265812937926359,,0,0,0,4,2,3,6,2,6,4,6,0,0,1,0,0,2,2,0,S001;S003;S013,S002;S004;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
2,"1,4,5,6,7,8,9|2,3",False,False,6,4,3,1.4709194169601547,0.6406580698924852,0.48444941760254745,4.565729552912464,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S004;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S002;S003
2,"1,4,5,6,7,8|2,3,9",False,False,5,4,4,2.397046370669993,0.3958407709522584,0.21534836017969106,2.310385580225833,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S004;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002;S003;S010;S014
2,"1,4,5,6,7,9|2,3,8",False,False,6,4,5,2.6651317026977828,0.39210896851278565,0.26566522200268844,2.290063344259201,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S004;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002;S003;S009;S012
2,"1,4,5,6,7|2,3,8,9",False,False,5,4,4,2.143928732525014,0.1472916695725589,0.036257180513165205,1.3454678799695208,,1,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S004;S005;S006;S007;S008;S011;S013;S015,S002;S003;S009;S010;S012;S014
2,"1,4,5,6,8,9|2,3,7",False,False,6,4,4,2.024249285421146,0.3579062198105635,0.24937590596756998,2.1148098014747023,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S004;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002;S003;S008;S015
2,"1,4,5,6,8|2,3,7,9",False,False,5,4,5,2.9503762391309842,0.11308892087033665,0.004135541802588482,1.2550174950600734,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S004;S005;S006;S007;S009;S011;S012;S013,S002;S003;S008;S010;S014;S015
2,"1,4,5,6,9|2,3,7,8",False,False,6,4,6,3.218461571158774,0.10935711843086383,0.04794794925399736,1.2455689495619124,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S004;S005;S006;S007;S010;S011;S013;S014,S002;S003;S008;S009;S012;S015
2,"1,4,5,6|2,3,7,8,9",False,False,5,4,5,2.697258600986005,0.135460180509363,0.18101938273017737,1.3133694422292137,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S004;S005;S006;S007;S011;S013,S002;S003;S008;S009;S010;S012;S014;S015
2,"1,4,5,7,8,9|2,3,6",False,False,9,5,4,2.1709160226733286,0.421185098377326,0.3106437427354451,2.4553360571628615,,0,0,0,4,3,4,6,3,6,4,8,0,1,2,0,0,2,2,2,S001;S004;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S003;S006;S007
2,"1,4,5,7,8|2,3,6,9",False,False,8,5,5,3.097042976383167,0.17636779943709915,0.05656440925585972,1.4282683443327322,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S004;S005;S008;S009;S011;S012;S013;S015,S002;S003;S006;S007;S010;S014
2,"1,4,5,7,9|2,3,6,8",False,False,8,4,6,3.3651283084109567,0.17263599699762636,0.10747165261903222,1.4173157071643376,,0,0,0,4,2,4,6,2,6,4,8,0,0,2,0,0,2,2,2,S001;S004;S005;S008;S010;S011;S013;S014;S015,S002;S003;S006;S007;S009;S012
2,"1,4,5,7|2,3,6,8,9",False,False,7,4,5,2.8439253382381877,0.07218130194260049,0.11846971342289339,1.1555935488123457,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S004;S005;S008;S011;S013;S015,S002;S003;S006;S007;S009;S010;S012;S014
2,"1,4,5,8,9|2,3,6,7",False,False,7,5,4,2.1929560015091205,0.13843324829540415,0.06434626527966993,1.3213523456459206,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S004;S005;S009;S010;S011;S012;S013;S014,S002;S003;S006;S007;S008;S015
2,"1,4,5,8|2,3,6,7,9",False,False,5,4,5,3.119082955218959,0.10638405064482265,0.18025917655777676,1.238097922763326,,1,0,0,4,3,3,6,3,6,3,6,0,1,1,0,0,2,1,0,S001;S004;S005;S009;S011;S012;S013,S002;S003;S006;S007;S008;S010;S014;S015
2,"1,4,5,9|2,3,6,7,8",False,False,6,4,6,3.387168287246749,0.11011585308429556,0.12617602975323905,1.2474835706781648,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S004;S005;S010;S011;S013;S014,S002;S003;S006;S007;S008;S009;S012;S015
2,"1,4,5|2,3,6,7,8,9",False,False,4,3,5,2.8659653170739796,0.35493315202452225,0.35759733050341286,2.100453861916696,,1,0,0,4,2,3,6,2,6,3,6,0,0,1,0,0,2,1,0,S001;S004;S005;S011;S013,S002;S003;S006;S007;S008;S009;S010;S012;S014;S015
2,"1,4,6,7,8,9|2,3,5",False,False,6,4,4,1.7390047489879445,0.4395632142467105,0.31609517548579885,2.568645119024043,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S004;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S003;S005;S011
2,"1,4,6,7,8|2,3,5,9",False,False,5,4,5,2.6651317026977828,0.19474591530648366,0.057334717054629385,1.48368811536201,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S004;S006;S007;S008;S009;S012;S013;S015,S002;S003;S005;S010;S011;S014
2,"1,4,6,7,9|2,3,5,8",False,False,7,5,4,2.397046370669993,0.19101411286701084,0.11216070219226881,1.4722310139277128,,0,0,0,4,3,3,6,3,5,4,8,0,1,1,0,0,1,2,2,S001;S004;S006;S007;S008;S010;S013;S014;S015,S002;S003;S005;S009;S011;S012
2,"1,4,6,7|2,3,5,8,9",False,False,6,5,3,1.8758434004972238,0.05380318607321599,0.1242531323762589,1.1137251474139485,,0,0,0,4,3,3,6,3,5,4,7,0,1,1,0,0,1,2,1,S001;S004;S006;S007;S008;S013;S015,S002;S003;S005;S009;S010;S011;S012;S014
2,"1,4,6,8,9|2,3,5,7",False,False,8,4,5,2.292334617448936,0.1568113641647886,0.08842891337721044,1.371948476296673,,0,0,0,4,2,4,6,2,6,4,8,0,0,2,0,0,2,2,2,S001;S004;S006;S007;S009;S010;S012;S013;S014,S002;S003;S005;S008;S011;S015
2,"1,4,6,8|2,3,5,7,9",False,False,7,4,6,3.218461571158774,0.08800593477543825,0.15547994875992177,1.192996726911306,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S004;S006;S007;S009;S012;S013,S002;S003;S005;S008;S010;S011;S014;S015
2,"1,4,6,9|2,3,5,7,8",False,False,9,5,5,2.9503762391309842,0.09173773721491105,0.10486181113904938,1.2020071536025445,,0,0,0,4,3,4,6,3,6,4,8,0,1,2,0,0,2,2,2,S001;S004;S006;S007;S010;S013;S014,S002;S003;S005;S008;S009;S011;S012;S015
2,"1,4,6|2,3,5,7,8,9",False,False,8,5,4,2.4291732689582153,0.3365550361551379,0.3406412690192642,2.0145680636558025,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S004;S006;S007;S013,S002;S003;S005;S008;S009;S010;S011;S012;S014;S015
2,"1,4,7,8,9|2,3,5,6",False,False,8,4,5,2.4390013547011185,0.22009024273155114,0.1500220920811151,1.5643992543506415,,0,0,0,4,2,4,6,2,6,4,8,0,0,2,0,0,2,2,2,S001;S004;S008;S009;S010;S012;S013;S014;S015,S002;S003;S005;S006;S007;S011
2,"1,4,7,8|2,3,5,6,9",False,False,7,4,6,3.3651283084109567,0.02472705620867565,0.09452697538799631,1.050707971273253,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S004;S008;S009;S012;S013;S015,S002;S003;S005;S006;S007;S010;S011;S014
2,"1,4,7,9|2,3,5,6,8",False,False,9,5,5,3.097042976383167,0.02845885864814854,0.04344458925211599,1.0585849789305875,,0,0,0,4,3,4,6,3,6,4,8,0,1,2,0,0,2,2,2,S001;S004;S008;S010;S013;S014;S015,S002;S003;S005;S006;S007;S009;S011;S012
2,"1,4,7|2,3,5,6,8,9",False,False,8,5,4,2.575840006210398,0.27327615758837537,0.2760620218727356,1.7520770384566209,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S004;S008;S013;S015,S002;S003;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,4,8,9|2,3,5,6,7",False,False,7,4,5,2.461041333536911,0.06266160735037064,0.09290042232413065,1.1337011432407913,,0,0,0,4,2,3,6,2,7,4,7,0,0,1,0,0,3,2,1,S001;S004;S009;S010;S012;S013;S014,S002;S003;S005;S006;S007;S008;S011;S015
2,"1,4,8|2,3,5,6,7,9",False,False,5,3,6,3.387168287246749,0.3074789062905975,0.32822857424157376,1.8879986734949117,,1,0,0,4,2,3,6,2,7,3,6,0,0,1,0,0,3,1,0,S001;S004;S009;S012;S013,S002;S003;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,4,9|2,3,5,6,7,8",False,False,8,5,5,3.119082955218959,0.31121070873007034,0.2802952302452348,1.903645607370832,,0,0,0,4,3,3,6,3,7,4,7,0,1,1,0,0,3,2,1,S001;S004;S010;S013;S014,S002;S003;S005;S006;S007;S008;S009;S011;S012;S015
2,"1,4|2,3,5,6,7,8,9",False,False,6,4,4,2.5978799850461898,0.5560280076702971,0.5185456585287289,3.5047886680985907,,0,0,0,4,3,3,6,3,7,3,6,0,1,1,0,0,3,1,0,S001;S004;S013,S002;S003;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
2,"1,5,6,7,8,9|2,3,4",False,False,8,5,5,3.097042976383167,0.470497550685075,0.2871421049252853,2.77713078114675,,0,0,0,4,3,3,6,3,6,4,8,0,1,1,0,0,2,2,2,S001;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S002;S003;S004
2,"1,5,6,7,8|2,3,4,9",False,False,7,5,5,3.097042976383167,0.2256802517448483,0.08382903194056228,1.5829122975447676,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002;S003;S004;S010;S014
2,"1,5,6,7,9|2,3,4,8",False,False,7,4,6,3.3651283084109567,0.2219484493053755,0.13437230677272832,1.5705237631291282,,0,0,0,4,2,3,6,2,6,4,8,0,0,1,0,0,2,2,2,S001;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002;S003;S004;S009;S012
2,"1,5,6,7|2,3,4,8,9",False,False,6,4,4,1.9177983845283493,0.022868849634851356,0.1353403454807629,1.0468081477625708,,1,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S005;S006;S007;S008;S011;S013;S015,S002;S003;S004;S009;S010;S012;S014
2,"1,5,6,8,9|2,3,4,7",False,False,6,4,6,3.650372844844158,0.18774570060315324,0.07260190391587523,1.4622830577629862,,0,0,0,4,3,2,6,3,5,4,8,0,1,0,0,0,1,2,2,S001;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002;S003;S004;S008;S015
2,"1,5,6,8|2,3,4,7,9",False,False,5,4,6,3.650372844844158,0.05707159833707361,0.12600737497884776,1.121051817373246,,1,0,0,4,3,2,6,3,5,4,7,0,1,0,0,0,1,2,1,S001;S005;S006;S007;S009;S011;S012;S013,S002;S003;S004;S008;S010;S014;S015
2,"1,5,6,9|2,3,4,7,8",False,False,5,3,7,3.918458176871948,0.06080340077654642,0.07388095695724996,1.1294796016655508,,0,0,0,4,2,2,6,2,5,4,8,0,0,0,0,0,1,2,2,S001;S005;S006;S007;S010;S011;S013;S014,S002;S003;S004;S008;S009;S012;S015
2,"1,5,6|2,3,4,7,8,9",False,False,3,2,5,2.471128252989341,0.30562069971677325,0.35021691530435484,1.8802701912113888,,0,0,0,4,2,2,6,2,5,4,6,0,0,0,0,0,1,2,0,S001;S005;S006;S007;S011;S013,S002;S003;S004;S008;S009;S010;S012;S014;S015
2,"1,5,7,8,9|2,3,4,6",False,False,10,5,4,2.397046370669993,0.2510245791699157,0.13928243067404059,1.6703145982860343,,0,0,0,4,3,4,6,3,7,4,8,0,1,2,0,0,3,2,2,S001;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S003;S004;S006;S007
2,"1,5,7,8|2,3,4,6,9",False,False,9,5,4,2.397046370669993,0.006207280229688904,0.07049269109009065,1.01249210243988,,0,0,0,4,3,4,6,3,7,4,7,0,1,2,0,0,3,2,1,S001;S005;S008;S009;S011;S012;S013;S015,S002;S003;S004;S006;S007;S010;S014
2,"1,5,7,9|2,3,4,6,8",False,False,9,4,5,2.6651317026977828,0.002475477790216096,0.016240388399510364,1.0049632419757106,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S005;S008;S010;S011;S013;S014;S015,S002;S003;S004;S006;S007;S009;S012
2,"1,5,7|2,3,4,6,8,9",False,False,8,4,3,1.2178017788151754,0.24234182115001074,0.3050632132052698,1.639712809588749,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S005;S008;S011;S013;S015,S002;S003;S004;S006;S007;S009;S010;S012;S014
2,"1,5,8,9|2,3,4,6,7",False,False,7,5,4,2.4190863495057853,0.03172727091200608,0.10504730527175472,1.0655337488269232,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S005;S009;S010;S011;S012;S013;S014,S002;S003;S004;S006;S007;S008;S015
2,"1,5,8|2,3,4,6,7,9",False,False,5,4,4,2.4190863495057853,0.27654456985223286,0.31488098119310326,1.764510316263016,,1,0,0,4,3,3,6,3,6,3,6,0,1,1,0,0,2,1,0,S001;S005;S009;S011;S012;S013,S002;S003;S004;S006;S007;S008;S010;S014;S015
2,"1,5,9|2,3,4,6,7,8",False,False,6,4,5,2.687171681533575,0.2802763722917058,0.25724809548149524,1.7788444383412754,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S005;S010;S011;S013;S014,S002;S003;S004;S006;S007;S008;S009;S012;S015
2,"1,5|2,3,4,6,7,8,9",False,False,4,3,3,1.2398417576509675,0.5250936712319326,0.5623053236484277,3.211356806274002,,1,0,0,4,2,3,6,2,6,3,6,0,0,1,0,0,2,1,0,S001;S005;S011;S013,S002;S003;S004;S006;S007;S008;S009;S010;S012;S014;S015
2,"1,6,7,8,9|2,3,4,5",False,False,7,4,6,3.3651283084109567,0.26940269503930026,0.13297262798042186,1.7374861451310497,,0,0,0,4,2,3,6,2,6,4,8,0,0,1,0,0,2,2,2,S001;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S003;S004;S005;S011
2,"1,6,7,8|2,3,4,5,9",False,False,6,4,6,3.3651283084109567,0.024585396099073405,0.06762632123430022,1.0504101455950121,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S006;S007;S008;S009;S012;S013;S015,S002;S003;S004;S005;S010;S011;S014
2,"1,6,7,9|2,3,4,5,8",False,False,8,5,5,3.097042976383167,0.020853593659600596,0.016179966567413422,1.0425954556429242,,0,0,0,4,3,3,6,3,6,4,8,0,1,1,0,0,2,2,2,S001;S006;S007;S008;S010;S013;S014;S015,S002;S003;S004;S005;S009;S011;S012
2,"1,6,7|2,3,4,5,8,9",False,False,6,4,3,1.6497130525005594,0.22396370528062623,0.29968146140798374,1.5771990480461093,,0,0,0,4,3,3,6,3,6,4,6,0,1,1,0,0,2,2,0,S001;S006;S007;S008;S013;S015,S002;S003;S004;S005;S009;S010;S011;S012;S014
2,"1,6,8,9|2,3,4,5,7",False,False,6,4,7,3.918458176871948,0.013349155042621656,0.07524867559421665,1.0270595319729308,,1,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S006;S007;S009;S010;S012;S013;S014,S002;S003;S004;S005;S008;S011;S015
2,"1,6,8|2,3,4,5,7,9",False,False,5,4,7,3.918458176871948,0.2581664539828485,0.2712671641967199,1.6960225925854249,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S006;S007;S009;S012;S013,S002;S003;S004;S005;S008;S010;S011;S014;S015
2,"1,6,9|2,3,4,5,7,8",False,False,7,5,6,3.650372844844158,0.2618982564223213,0.2237025934173835,1.709653536795253,,0,0,0,4,3,3,6,3,5,4,8,0,1,1,0,0,1,2,2,S001;S006;S007;S010;S013;S014,S002;S003;S004;S005;S008;S009;S011;S012;S015
2,"1,6|2,3,4,5,7,8,9",False,False,5,4,4,2.2030429209615505,0.5067155553625482,0.5135342136847544,3.0544558453894393,,0,0,0,4,3,3,6,3,5,4,6,0,1,1,0,0,1,2,0,S001;S006;S007;S013,S002;S003;S004;S005;S008;S009;S010;S011;S012;S014;S015
2,"1,7,8,9|2,3,4,5,6",False,False,9,4,5,2.6651317026977828,0.04992972352414093,0.017683941716893123,1.1051074320719676,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S008;S009;S010;S012;S013;S014;S015,S002;S003;S004;S005;S006;S007;S011
2,"1,7,8|2,3,4,5,6,9",False,False,8,4,5,2.6651317026977828,0.19488757541608587,0.22457089334756944,1.48412512207051,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S008;S009;S012;S013;S015,S002;S003;S004;S005;S006;S007;S010;S011;S014
2,"1,7,9|2,3,4,5,6,8",False,False,9,4,4,2.397046370669993,0.19861937785555878,0.1736803490775129,1.4956929887425192,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S008;S010;S013;S014;S015,S002;S003;S004;S005;S006;S007;S009;S011;S012
2,"1,7|2,3,4,5,6,8,9",False,False,7,3,2,0.9497164467873855,0.44343667679578547,0.4775132693183241,2.5934814900948098,,1,0,0,4,2,4,6,2,7,4,6,0,0,2,0,0,3,2,0,S001;S008;S013;S015,S002;S003;S004;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,8,9|2,3,4,5,6,7",False,False,6,4,5,2.687171681533575,0.2328221265577809,0.25869204618622177,1.606957355308335,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S009;S010;S012;S013;S014,S002;S003;S004;S005;S006;S007;S008;S011;S015
2,"1,8|2,3,4,5,6,7,9",False,False,4,3,5,2.687171681533575,0.47763942549800775,0.46563595051493706,2.8287728776367906,,0,0,0,4,2,3,6,2,6,3,6,0,0,1,0,0,2,1,0,S001;S009;S012;S013,S002;S003;S004;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,9|2,3,4,5,6,7,8",False,False,6,4,4,2.4190863495057853,0.48137122793748055,0.41809744176825786,2.856322880133046,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S010;S013;S014,S002;S003;S004;S005;S006;S007;S008;S009;S011;S012;S015
2,"1|2,3,4,5,6,7,8,9",False,False,4,3,2,0.9717564256231777,0.7261885268777073,0.7386432200251615,6.304295825130522,,1,0,0,4,2,3,6,2,6,3,5,0,0,1,0,0,2,1,0,S001;S013,S002;S003;S004;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
